GeneId	Symbol	Normal_transcript	Tumor_transcript	Tumor	p_pannegative	Number_ME_drivers	ME_drivers	Same_pathway_driver	p_me_pathway_driver
387	RHOA	uc003cwu.2	uc010hku.2	kich	NA	NA	NA	TSC1 (PID_MTOR_4PATHWAY)	0.0951877313590719
387	RHOA	uc003cwu.2	uc010hku.2	hnsc	NA	NA	NA	CDKN2A (KEGG_PATHWAYS_IN_CANCER)	0.03999737722117421
387	RHOA	uc003cwu.2	uc010hku.2	thca	NA	NA	NA	NRAS (PID_SHP2_PATHWAY,REACTOME_HEMOSTASIS,KEGG_CHEMOKINE_SIGNALING_PATHWAY,PID_PI3KCIPATHWAY,KEGG_TIGHT_JUNCTION,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,KEGG_AXON_GUIDANCE,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,PID_ER_NONGENOMIC_PATHWAY,REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE,REACTOME_AXON_GUIDANCE,PID_IL2_1PATHWAY,REACTOME_SIGNALLING_BY_NGF,REACTOME_SIGNALING_BY_GPCR,PID_MTOR_4PATHWAY,PID_TRKRPATHWAY,REACTOME_DEVELOPMENTAL_BIOLOGY,PID_PDGFRBPATHWAY,KEGG_PATHWAYS_IN_CANCER,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY)	0.30069314859828106
387	RHOA	uc003cwu.2	uc010hku.2	kirp	NA	NA	NA	MET (KEGG_ADHERENS_JUNCTION,REACTOME_DEVELOPMENTAL_BIOLOGY,PID_ECADHERIN_STABILIZATION_PATHWAY,REACTOME_AXON_GUIDANCE,REACTOME_SEMAPHORIN_INTERACTIONS,KEGG_PATHWAYS_IN_CANCER,PID_MET_PATHWAY,KEGG_AXON_GUIDANCE,KEGG_FOCAL_ADHESION,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING)	0.6944944479517235
387	RHOA	uc003cwu.2	uc010hku.2	kirc	NA	NA	NA	VHL (KEGG_PATHWAYS_IN_CANCER)	0.9281932137020467
387032	ZKSCAN4	uc011dlb.1	uc003nks.1	brca	NA	NA	NA	NCOR1 (REACTOME_GENERIC_TRANSCRIPTION_PATHWAY)	0.26846308852267525
3875	KRT18	uc001sbg.2	uc001sbe.2	hnsc	NA	NA	NA	CASP8 (PID_CASPASE_PATHWAY)	1.0
387893	SETD8	uc001uex.2	uc001uew.2	lihc	NA	NA	NA	TP53 (PID_P53REGULATIONPATHWAY)	0.07113560837078278
388815	C21orf34	uc002ykc.2	uc010glc.2	kirp	0.04396728016359523	8	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1, NFE2L2	NA	NA
389	RHOC	uc001ecq.1	uc001ecp.1	lusc	NA	NA	NA	PIK3CA (REACTOME_G_ALPHA1213_SIGNALLING_EVENTS,REACTOME_SIGNALING_BY_GPCR,REACTOME_GPCR_DOWNSTREAM_SIGNALING,PID_P75NTRPATHWAY,PID_CXCR4_PATHWAY)	0.07193049961855323
389170	LEKR1	uc003faz.1	uc003fbb.2	prad	0.04103077709124766	10	SPOP, TP53, ATM, MLL2, PTEN, AHNAK, ZFHX3, CTNNB1, ZNF814, BRAF	NA	NA
3897	L1CAM	uc010nuo.2	uc004fjc.2	hnsc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.29482299619359853
3897	L1CAM	uc010nuo.2	uc004fjc.2	prad	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	1.0
3897	L1CAM	uc010nuo.2	uc004fjc.2	lusc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.7359550561796614
3908	LAMA2	uc003qbo.2	uc003qbn.2	lihc	NA	NA	NA	CTNNB1 (KEGG_FOCAL_ADHESION,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,KEGG_PATHWAYS_IN_CANCER)	0.5395627770048146
3908	LAMA2	uc003qbo.2	uc003qbn.2	prad	NA	NA	NA	CTNNB1 (KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,KEGG_FOCAL_ADHESION,KEGG_PATHWAYS_IN_CANCER)	0.10579074327472826
3912	LAMB1	uc003vew.2	uc003veu.2	coad	NA	NA	NA	TP53 (KEGG_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER)	0.03022685507675017
3912	LAMB1	uc003vew.2	uc003veu.2	kich	NA	NA	NA	TP53 (KEGG_PATHWAYS_IN_CANCER,KEGG_SMALL_CELL_LUNG_CANCER)	1.0
3914	LAMB3	uc001hhh.2	uc009xco.2	luad	NA	NA	NA	TP53 (KEGG_PATHWAYS_IN_CANCER,KEGG_SMALL_CELL_LUNG_CANCER)	0.2812302902665018
3914	LAMB3	uc001hhh.2	uc009xco.2	coad	NA	NA	NA	PIK3CA (REACTOME_CELL_CELL_COMMUNICATION,KEGG_FOCAL_ADHESION,KEGG_SMALL_CELL_LUNG_CANCER,PID_A6B1_A6B4_INTEGRIN_PATHWAY,KEGG_PATHWAYS_IN_CANCER)	0.17972027972024207
3914	LAMB3	uc001hhh.2	uc009xco.2	kirp	NA	NA	NA	TP53 (KEGG_PATHWAYS_IN_CANCER,KEGG_SMALL_CELL_LUNG_CANCER)	0.30098615294885733
3914	LAMB3	uc001hhh.2	uc009xco.2	lusc	NA	NA	NA	FN1 (KEGG_FOCAL_ADHESION,KEGG_SMALL_CELL_LUNG_CANCER,PID_INTEGRIN1_PATHWAY,KEGG_PATHWAYS_IN_CANCER,KEGG_ECM_RECEPTOR_INTERACTION)	0.20262807084360354
3914	LAMB3	uc001hhh.2	uc009xco.2	hnsc	NA	NA	NA	CDKN2A (KEGG_PATHWAYS_IN_CANCER)	0.18181133375932768
3914	LAMB3	uc001hhh.2	uc009xco.2	kirc	NA	NA	NA	PTEN (KEGG_FOCAL_ADHESION,KEGG_SMALL_CELL_LUNG_CANCER,KEGG_PATHWAYS_IN_CANCER)	0.04587482781883248
3920	LAMP2	uc004est.3	uc011mua.1	lusc	NA	NA	NA	FN1 (REACTOME_HEMOSTASIS,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_)	0.20262807084360354
3920	LAMP2	uc010nqp.1	uc004est.3	brca	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.8163624512182737
3920	LAMP2	uc010nqp.1	uc011mua.1	kich	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	1.0
3920	LAMP2	uc010nqp.1	uc011mua.1	hnsc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.4437086092716389
3920	LAMP2	uc010nqp.1	uc011mua.1	kirp	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS)	0.20267012486069935
3920	LAMP2	uc010nqp.1	uc011mua.1	luad	NA	NA	NA	KRAS (REACTOME_HEMOSTASIS)	0.8236314295819671
3921	RPSA	uc003cjp.2	uc003cjr.2	prad	NA	NA	NA	CTNNB1 (ST_WNT_BETA_CATENIN_PATHWAY)	1.0
3921	RPSA	uc003cjp.2	uc003cjr.2	coad	NA	NA	NA	APC (ST_WNT_BETA_CATENIN_PATHWAY)	0.9544897733686646
392307	C9orf128	uc010mlc.2	uc003zyj.2	prad	0.04103077709124766	10	SPOP, TP53, ATM, MLL2, PTEN, AHNAK, ZFHX3, CTNNB1, ZNF814, BRAF	NA	NA
3930	LBR	uc001hoy.2	uc001hoz.2	lusc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
3930	LBR	uc001hoy.2	uc001hoz.2	prad	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.2520204783202034
3930	LBR	uc001hoy.2	uc001hoz.2	kirc	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.12353118104716662
3930	LBR	uc001hoy.2	uc001hoz.2	hnsc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.5105513477573531
3939	LDHA	uc001mok.3	uc009yho.2	kirp	NA	NA	NA	TP53 (PID_MYC_ACTIVPATHWAY)	1.0
3939	LDHA	uc001mok.3	uc010rdc.1	thca	NA	NA	NA	TP53 (PID_MYC_ACTIVPATHWAY)	1.0
3939	LDHA	uc001mok.3	uc010rdd.1	prad	NA	NA	NA	TP53 (PID_MYC_ACTIVPATHWAY)	1.0
3953	LEPR	uc001dck.2	uc001dch.2	luad	NA	NA	NA	EGFR (PID_PTP1BPATHWAY,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION)	1.0
396	ARHGDIA	uc002kbq.2	uc002kjk.1	hnsc	NA	NA	NA	TP53 (PID_P75NTRPATHWAY,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY)	0.4437086092716389
3976	LIF	uc003agz.2	uc011aks.1	kirp	NA	NA	NA	TP53 (PID_P53DOWNSTREAMPATHWAY)	0.5815825302083784
3976	LIF	uc003agz.2	uc011aks.1	kirc	NA	NA	NA	PTEN (PID_P53DOWNSTREAMPATHWAY)	1.0
3978	LIG1	uc002pia.1	uc010xze.1	prad	NA	NA	NA	ATM (REACTOME_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS,REACTOME_DNA_REPAIR,REACTOME_CELL_CYCLE)	0.5607875237917512
3978	LIG1	uc002pia.1	uc010xze.1	luad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	0.9273766964286102
3978	LIG1	uc002pia.1	uc010xze.1	kich	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE)	1.0
3978	LIG1	uc002pia.1	uc010xze.1	kirc	NA	NA	NA	ATM (REACTOME_DNA_REPAIR,REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS,REACTOME_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_CELL_CYCLE)	1.0
3984	LIMK1	uc003uaa.1	uc010lbl.1	prad	NA	NA	NA	CTNNB1 (REACTOME_DEVELOPMENTAL_BIOLOGY,PID_CDC42_PATHWAY,PID_RAC1_PATHWAY)	0.13877387159650537
3985	LIMK2	uc003akh.2	uc003aki.2	luad	NA	NA	NA	KRAS (KEGG_AXON_GUIDANCE,REACTOME_DEVELOPMENTAL_BIOLOGY,REACTOME_AXON_GUIDANCE,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON)	0.0871312492550107
3985	LIMK2	uc003akh.2	uc003aki.2	lusc	NA	NA	NA	FN1 (KEGG_REGULATION_OF_ACTIN_CYTOSKELETON)	0.497204312042528
3993	LLGL2	uc002joh.2	uc002jog.1	coad	NA	NA	NA	KRAS (KEGG_TIGHT_JUNCTION)	0.7246107465616646
3993	LLGL2	uc002joh.2	uc002jog.1	lusc	NA	NA	NA	PTEN (KEGG_TIGHT_JUNCTION)	0.09622227800404132
400451	FAM174B	uc010boe.2	uc002bsl.3	brca	0.03920515760577574	5	PIK3CA, TP53, CDH1, MAP3K1, MLL3	NA	NA
4008	LMO7	uc010thw.1	uc001vjx.1	prad	NA	NA	NA	CTNNB1 (KEGG_ADHERENS_JUNCTION)	0.36608966531652753
4008	LMO7	uc010thw.1	uc001vjx.1	kirp	NA	NA	NA	MET (KEGG_ADHERENS_JUNCTION)	0.4165614120736598
4008	LMO7	uc010thw.1	uc001vjx.1	brca	NA	NA	NA	CDH1 (KEGG_ADHERENS_JUNCTION)	0.19914752595520036
401127	LOC401127	uc011byn.1	uc011byo.1	kich	0.046827075621364976	4	TP53, PTEN, TSC1, TSC2	NA	NA
4012	LNPEP	uc003kmv.1	uc003kmw.1	kirc	NA	NA	NA	VHL (REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,REACTOME_IMMUNE_SYSTEM)	0.4708174387392891
4012	LNPEP	uc003kmv.1	uc003kmw.1	prad	NA	NA	NA	PTEN (REACTOME_ADAPTIVE_IMMUNE_SYSTEM,SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,REACTOME_IMMUNE_SYSTEM)	1.0
401375	GTF2IRD2P1	uc003txs.1	uc011ket.1	kich	0.04977045791430795	4	TP53, PTEN, TSC1, TSC2	NA	NA
401494	PTPLAD2	uc010miq.1	uc010mir.1	kirp	0.03848259511232754	4	MET, FAT1, SETD2, KDM6A	NA	NA
401494	PTPLAD2	uc010miq.1	uc010mir.1	luad	0.011696307523576378	2	TP53, KRAS	NA	NA
401944	LDLRAD2	uc001bfh.1	uc001bfg.1	kirp	0.009199431090796897	10	MET, FAT1, SETD2, KDM6A, STAG2, NF2, PBRM1, NFE2L2, TP53, BAP1	NA	NA
402415	XKRX	uc011mre.1	uc004egn.2	prad	0.03934250475633586	5	SPOP, TP53, ATM, MLL2, PTEN	NA	NA
4036	LRP2	uc002ues.2	uc010zdf.1	lusc	NA	NA	NA	PTEN (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.03158342133966254
4036	LRP2	uc002ues.2	uc010zdf.1	brca	NA	NA	NA	NCOR1 (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	0.20880254040713342
404281	YY2	uc011mjp.1	uc010nfq.2	brca	0.04914256718061824	7	PIK3CA, TP53, CDH1, MAP3K1, MLL3, GATA3, NCOR1	NA	NA
4049	LTA	uc003nue.1	uc011dnu.1	luad	NA	NA	NA	EGFR (KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION)	1.0
4049	LTA	uc003nue.1	uc011dnu.1	coad	NA	NA	NA	PIK3CA (PID_IL2_STAT5PATHWAY,PID_IL4_2PATHWAY)	0.470129870129734
405	ARNT	uc001evr.1	uc010pck.1	coad	NA	NA	NA	KRAS (KEGG_RENAL_CELL_CARCINOMA,KEGG_PATHWAYS_IN_CANCER)	0.07721226142277633
405	ARNT	uc001evr.1	uc010pck.1	hnsc	NA	NA	NA	CDKN2A (PID_HIF1APATHWAY,KEGG_PATHWAYS_IN_CANCER)	0.03999737722117421
405	ARNT	uc001evr.1	uc010pck.1	lusc	NA	NA	NA	CDKN2A (KEGG_PATHWAYS_IN_CANCER,PID_HIF1APATHWAY)	0.3791225913678472
4055	LTBR	uc001qny.1	uc010sfc.1	luad	0.048787757821536805	5	TP53, KRAS, MLL3, KEAP1, EGFR	EGFR (KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION)	0.7897160763843669
4084	MXD1	uc002sfy.2	uc010yqs.1	kich	NA	NA	NA	MTOR (PID_TELOMERASEPATHWAY)	1.0
4085	MAD2L1	uc003idl.2	uc003idm.2	thca	NA	NA	NA	BRAF (KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION)	0.646915473562849
4085	MAD2L1	uc003idl.2	uc003idm.2	kirp	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE)	0.16057359805176208
4085	MAD2L1	uc003idl.2	uc003idm.2	hnsc	NA	NA	NA	CDKN2A (REACTOME_CELL_CYCLE_MITOTIC,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	0.20132013201319676
4085	MAD2L1	uc003idl.2	uc003idm.2	kirc	NA	NA	NA	ATM (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	1.0
4085	MAD2L1	uc003idl.2	uc003idm.2	prad	NA	NA	NA	BRAF (KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION)	0.1166003077308921
4086	SMAD1	uc003ikd.2	uc011cic.1	brca	NA	NA	NA	TP53 (BIOCARTA_CTCF_PATHWAY)	0.4148577561649496
4086	SMAD1	uc003ikd.2	uc011cic.1	hnsc	NA	NA	NA	CDKN2A (BIOCARTA_CTCF_PATHWAY)	0.20132013201319676
4086	SMAD1	uc003ikd.2	uc011cic.1	kirp	NA	NA	NA	TP53 (BIOCARTA_CTCF_PATHWAY)	1.0
4086	SMAD1	uc003ikd.2	uc011cic.1	kich	NA	NA	NA	TP53 (BIOCARTA_CTCF_PATHWAY)	1.0
4086	SMAD1	uc003ikd.2	uc011cic.1	luad	NA	NA	NA	KRAS (PID_ERBB1_DOWNSTREAM_PATHWAY)	0.7500071665415871
4087	SMAD2	uc010xdd.1	uc002lcy.2	lusc	NA	NA	NA	TP53 (KEGG_PANCREATIC_CANCER,KEGG_CELL_CYCLE,KEGG_COLORECTAL_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_WNT_SIGNALING_PATHWAY)	1.0
4087	SMAD2	uc010xdd.1	uc002lcy.2	hnsc	NA	NA	NA	CASP8 (KEGG_PATHWAYS_IN_CANCER)	0.15845955456474112
4087	SMAD2	uc010xdd.1	uc002lcy.2	kirc	NA	NA	NA	MTOR (KEGG_PATHWAYS_IN_CANCER)	0.26989952362445213
4087	SMAD2	uc010xdd.1	uc002lcy.2	lihc	NA	NA	NA	CTNNB1 (KEGG_WNT_SIGNALING_PATHWAY,KEGG_COLORECTAL_CANCER,REACTOME_DEVELOPMENTAL_BIOLOGY,KEGG_PATHWAYS_IN_CANCER,PID_TGFBRPATHWAY,KEGG_ADHERENS_JUNCTION)	0.24175999542466192
4087	SMAD2	uc010xdd.1	uc002lcy.2	kirp	NA	NA	NA	TP53 (KEGG_WNT_SIGNALING_PATHWAY,KEGG_COLORECTAL_CANCER,KEGG_PATHWAYS_IN_CANCER,KEGG_PANCREATIC_CANCER,KEGG_CELL_CYCLE)	0.30098615294885733
4088	SMAD3	uc010ujs.1	uc010ujr.1	brca	NA	NA	NA	MAP3K1 (PID_SMAD2_3PATHWAY)	0.18565998427657343
4091	SMAD6	uc002aqf.2	uc002aqg.2	coad	NA	NA	NA	SMAD4 (REACTOME_SIGNALING_BY_BMP,BIOCARTA_ALK_PATHWAY,KEGG_TGF_BETA_SIGNALING_PATHWAY,PID_BMPPATHWAY)	0.23588065035897962
4092	SMAD7	uc010xde.1	uc002ldf.2	kich	NA	NA	NA	MTOR (PID_IFNGPATHWAY)	1.0
4097	MAFG	uc002kcm.2	uc002kcn.2	coad	NA	NA	NA	KRAS (REACTOME_HEMOSTASIS)	0.8154214206844903
4097	MAFG	uc002kcm.2	uc002kcn.2	luad	0.03136059493508893	4	TP53, KRAS, MLL3, KEAP1	TP53 (PID_AP1_PATHWAY,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,REACTOME_HEMOSTASIS)	0.1373554068805164
4097	MAFG	uc002kcm.2	uc002kcn.2	prad	NA	NA	NA	TP53 (REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,REACTOME_HEMOSTASIS,PID_AP1_PATHWAY)	1.0
4097	MAFG	uc002kcm.2	uc002kcn.2	brca	NA	NA	NA	GATA3 (REACTOME_HEMOSTASIS,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION)	0.20684644435074262
4097	MAFG	uc002kcm.2	uc002kcn.2	thca	NA	NA	NA	NRAS (REACTOME_HEMOSTASIS)	1.0
4097	MAFG	uc002kcm.2	uc002kcn.2	lusc	NA	NA	NA	TP53 (REACTOME_HEMOSTASIS,PID_AP1_PATHWAY,REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION)	0.7359550561796614
4097	MAFG	uc002kcm.2	uc002kcn.2	kirc	NA	NA	NA	PTEN (PID_AP1_PATHWAY)	1.0
4099	MAG	uc010eds.1	uc002nyx.1	luad	NA	NA	NA	TP53 (PID_P75NTRPATHWAY,REACTOME_HEMOSTASIS)	0.7869184389707623
410	ARSA	uc003bnb.3	uc003bna.3	thca	NA	NA	NA	EIF1AX (REACTOME_METABOLISM_OF_PROTEINS)	1.0
410	ARSA	uc003bnb.3	uc003bnc.3	lusc	NA	NA	NA	PIK3CA (REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,REACTOME_PHOSPHOLIPID_METABOLISM)	0.48527862349049367
4117	MAK	uc003mzl.2	uc003mzm.2	prad	NA	NA	NA	CTNNB1 (PID_AR_PATHWAY)	0.10579074327472826
4126	MANBA	uc003hwg.2	uc011ces.1	brca	0.03394777278399976	6	PIK3CA, TP53, CDH1, MAP3K1, MLL3, GATA3	NA	NA
4133	MAP2	uc002vdf.1	uc002vdg.1	kirc	NA	NA	NA	MTOR (PID_LKB1_PATHWAY)	1.0
4133	MAP2	uc002vdf.1	uc002vdg.1	lusc	NA	NA	NA	TP53 (PID_LKB1_PATHWAY)	0.3961853586329581
4133	MAP2	uc002vdf.1	uc002vdg.1	kirp	NA	NA	NA	TP53 (PID_LKB1_PATHWAY)	1.0
414062	CCL3L3	uc002hle.2	uc002kif.1	lusc	NA	NA	NA	PIK3CA (REACTOME_SIGNALING_BY_GPCR,KEGG_CHEMOKINE_SIGNALING_PATHWAY)	1.0
4149	MAX	uc001xig.1	uc001xif.1	brca	NA	NA	NA	PTEN (KEGG_PATHWAYS_IN_CANCER,KEGG_SMALL_CELL_LUNG_CANCER)	0.01055294783156212
4149	MAX	uc001xig.1	uc010aql.1	kirp	NA	NA	NA	MET (KEGG_PATHWAYS_IN_CANCER)	0.26282123947839964
4149	MAX	uc001xig.1	uc010aql.1	prad	NA	NA	NA	CTNNB1 (KEGG_PATHWAYS_IN_CANCER)	0.3149417876282283
4149	MAX	uc001xig.1	uc010aql.1	hnsc	NA	NA	NA	CDKN2A (REACTOME_MITOTIC_G1_G1_S_PHASES,REACTOME_CELL_CYCLE_MITOTIC,KEGG_PATHWAYS_IN_CANCER,REACTOME_CELL_CYCLE,PID_MYC_PATHWAY)	0.20132013201319676
415	ARSE	uc004crc.3	uc011mhi.1	kirc	NA	NA	NA	PABPC1 (REACTOME_METABOLISM_OF_PROTEINS)	0.0864781426433158
415	ARSE	uc004crc.3	uc011mhi.1	kich	NA	NA	NA	PTEN (REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS)	1.0
4170	MCL1	uc010pch.1	uc001euz.2	hnsc	NA	NA	NA	CDKN2A (PID_E2F_PATHWAY)	0.09845151157836152
4170	MCL1	uc010pch.1	uc001euz.2	brca	NA	NA	NA	PIK3CA (PID_IL6_7PATHWAY)	0.5778055058965257
4171	MCM2	uc003ejp.2	uc010hsl.2	kirc	NA	NA	NA	ATM (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_G2_M_CHECKPOINTS,REACTOME_CELL_CYCLE)	1.0
4171	MCM2	uc003ejp.2	uc010hsl.2	prad	NA	NA	NA	ATM (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE,REACTOME_G2_M_CHECKPOINTS)	0.2974515650852864
4171	MCM2	uc003ejp.2	uc010hsl.2	kich	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	1.0
4171	MCM2	uc003ejp.2	uc010hsl.2	thca	NA	NA	NA	TP53 (KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE)	1.0
4171	MCM2	uc003ejp.2	uc011bkn.1	kirp	NA	NA	NA	STAG2 (REACTOME_CELL_CYCLE_MITOTIC,REACTOME_DNA_REPLICATION,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE,REACTOME_MITOTIC_M_M_G1_PHASES)	1.0
4172	MCM3	uc003pan.1	uc011dwu.1	kich	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	1.0
4172	MCM3	uc003pan.1	uc011dwu.1	luad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE)	0.9624912607925643
4172	MCM3	uc003pan.1	uc011dwu.1	hnsc	NA	NA	NA	CDKN2A (REACTOME_MITOTIC_G1_G1_S_PHASES,REACTOME_CELL_CYCLE_MITOTIC,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE,PID_E2F_PATHWAY)	0.03999737722117421
4172	MCM3	uc003pan.1	uc011dwu.1	prad	NA	NA	NA	ATM (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,PID_E2F_PATHWAY,REACTOME_CELL_CYCLE,REACTOME_G2_M_CHECKPOINTS)	0.6456939107833544
4172	MCM3	uc003pan.1	uc011dwu.1	kirp	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE)	0.3376496606881914
4172	MCM3	uc003pan.1	uc011dwu.1	thca	NA	NA	NA	TP53 (KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE)	1.0
4173	MCM4	uc003xqk.1	uc011ldi.1	prad	0.04103077709124766	10	SPOP, TP53, ATM, MLL2, PTEN, AHNAK, ZFHX3, CTNNB1, ZNF814, BRAF	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	1.0
4173	MCM4	uc003xqk.1	uc011ldi.1	kirc	NA	NA	NA	ATM (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_G2_M_CHECKPOINTS,REACTOME_CELL_CYCLE)	1.0
4173	MCM4	uc003xqk.1	uc011ldi.1	hnsc	NA	NA	NA	CDKN2A (PID_CMYB_PATHWAY,REACTOME_MITOTIC_G1_G1_S_PHASES,REACTOME_CELL_CYCLE_MITOTIC,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	0.20132013201319676
4173	MCM4	uc003xqk.1	uc011ldi.1	kirp	NA	NA	NA	STAG2 (REACTOME_CELL_CYCLE_MITOTIC,REACTOME_DNA_REPLICATION,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE,REACTOME_MITOTIC_M_M_G1_PHASES)	1.0
4173	MCM4	uc003xqk.1	uc011ldi.1	brca	NA	NA	NA	NCOR1 (PID_CMYB_PATHWAY)	0.42236268632208085
4174	MCM5	uc003anu.3	uc003anv.3	kirp	NA	NA	NA	STAG2 (REACTOME_CELL_CYCLE_MITOTIC,REACTOME_DNA_REPLICATION,REACTOME_CELL_CYCLE,KEGG_CELL_CYCLE,REACTOME_MITOTIC_M_M_G1_PHASES)	1.0
4174	MCM5	uc003anu.3	uc003anv.3	brca	NA	NA	NA	TP53 (KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE)	0.7190091465223636
4174	MCM5	uc003anu.3	uc003anv.3	prad	NA	NA	NA	TP53 (REACTOME_CELL_CYCLE_CHECKPOINTS,KEGG_CELL_CYCLE,REACTOME_CELL_CYCLE)	1.0
4179	CD46	uc001hgm.2	uc001hgp.2	lusc	NA	NA	NA	PIK3CA (REACTOME_IMMUNE_SYSTEM)	1.0
