Complex id;Complex name;Synonyms;organism;subunits (UniProt IDs);subunits (Entrez IDs);protein complex purification method;PubMed id;FunCat categories;"functional comment";"disease comment";"subunit comment";
1181;C complex spliceosome;;Human;O60306,Q8WUQ7,O60508,Q99459,Q9BZJ0,Q9P013,Q9HCG8,Q9BUQ8,Q9UJV9,P17844,Q96DF8,Q9H5Z1,Q92620,Q14562,Q15029,P38919,Q14331,Q9BRR8,P09651,P22626,P51991,P07910,P52597,P31943,P61978,P52272,O43390,Q00839,Q9ULR0,Q9Y333,P62310,P61326,Q9BRX9,P11940,O43660,Q9H307,Q9UNP9,Q9Y3C6,Q9H2H8,Q96BP3,Q9UMS4,Q13523,O94906,Q6P2Q9,Q9UKM9,Q9NW64,Q9Y5S9,P38159,O43290,Q6UX04,Q15459,Q15428,Q12874,O75533,Q13435,Q15393,Q07955,P42285,O95391,O75643,Q96DI7,P09661,P14678,P08579,P62314,P62316,P62318,P62304,P62306,P62308,Q13573,Q8IYB3,Q9UQ35,O95926,O60506,Q9UBB9,Q86V81,Q01081,Q9HCS7,Q6NZY4;9716,58509,51362,988,51340,51503,57703,9416,51428,1655,8220,60625,9785,1659,9343,9775,2483,55094,3178,3181,220988,3183,3185,3187,3190,4670,10236,3192,57461,57819,27258,4116,84292,26986,5356,5411,10450,51645,53938,23398,27339,8899,24148,10594,22913,55696,9939,27316,9092,10283,10291,8175,10946,23451,10992,23450,6426,23517,10569,23020,9410,6627,6628,6629,6632,6633,6634,6635,6636,6637,22938,10250,23524,25949,10492,24144,10189,7307,56949,55596;MI:0028- cosedimentation in solution | MI:0096- pull down;11991638;16.03.03,11.04.03.01,70.10;"In eukaryotes, the removal of introns from nascent transcripts is mediated by a highly dynamic, macromolecular machine called the spliceosome.";"";""
1182;CDC5L core complex;;Human;O75934,Q99459,Q92616,P11142,O43660,Q9UMS4;10286,988,10985,3312,5356,27339;MI:0019- coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;11101529;11.04.03.01,16.03.03,70.10;"The CDC5L complex incorporates into the spliceosome in an ATP-dependent step. This complex is required for the second catalytic step of pre-mRNA splicing. Immunodepletion of the CDC5L complex from HeLa nuclear extract inhibits the formation of pre-mRNA splicing products in vitro but does not prevent spliceosome assembly. Experiments indicate that there exists a CDC5L core complex in HeLa nuclear extract containing at least six proteins that interact with each other and with other splicing factors and enzymes.";"";""
1183;CDC5L complex;;Human;O75934,Q7L1Q6,Q99459,Q9P013,Q14204,Q92616,P11142,Q12905,O43660,O15297,P62136,P78527,Q9UMS4,Q9UPN6,P38159,O75533,Q13435,Q15427,A8K8P3,P23246,Q07955,Q01130,P09012,P09661,P62314,P62316,P62318,Q8IYB3,P15884,P11388;10286,9689,988,51503,1778,10985,3312,3608,5356,8493,5499,5591,27339,22828,27316,23451,10992,10262,9814,6421,6426,6427,6626,6627,6632,6633,6634,10250,6925,7153;MI:0019- coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;11101529;11.04.03.01,16.03.03,70.10;"The CDC5L complex incorporates into the spliceosome in an ATP-dependent step. This complex is required for the second catalytic step of pre-mRNA splicing. Immunodepletion of the CDC5L complex from HeLa nuclear extract inhibits the formation of pre-mRNA splicing products in vitro but does not prevent spliceosome assembly.";"";""
1184;Mediator complex; Mediator of transcriptional regulation;Mouse;Q62447,Q5U427,Q925J9,Q6PGF3,Q80YQ2,Q99K74,Q921D4,Q569Z6,(A2AGH6,A2AGH8,A2AGH9);51813,264064,19014,216154,70208,23989,69792,230753,(59024,0,0);MI:0019- coimmunoprecipitation | MI:0071- molecular sieving | MI:0069- mass spectrometry studies of complexes;11934987;11.02.03.04.01,16.01,18.01.07,18.02.09,70.10;"Regulation of transcription by RNA polymerase II (Pol II) is controlled by specific combinations of sequence-specific, DNA binding regulatory transcription factors (TFs) bound to a gene's promoter and enhancer regions. These TFs interact with several multiprotein complexes that remodel the chromatin context of the promoter, integrate signals from multiple TFs to control the frequency of transcription initiation, and regulate the efficiency of transcription elongation. One such complex is the Mediator, an ~2-megadalton complex of 20 to 30 subunits that is believed to function as a molecular bridge by simultaneously interacting with both DNA-bound TFs and Pol II. Several identical subunits appear in protein complexes like DRIP/ARC, CRSP, NAT, PC2, SMCC and Mediator, indicating that unique classes of transcription activators may share common sets or subsets of cofactors.";"";"At the time of annotation, the additional member med200 of the protein complex was not found in the UniProt database. "
1185;EGFR-containing signaling complex;;Human;P00533,P04626,O00443,O00750;1956,2064,5286,5287;MI:0019- coimmunoprecipitation;10805725;30.05.01.12.01;"EGF stimulation recruits both PI3K-C2alpha  and PI3K-C2beta  to the EGFR-containing signaling complex, together with ErbB-2.";"";""
1186;ESCRT-III complex;;Human;Q9HD42,Q7LBR1,O43633,Q9UQN3,Q9BY43,Q9H444,Q96CF2,Q9NZZ3,Q96FZ7,Q9Y3E7;5119,57132,27243,25978,29082,128866,92421,51510,79643,51652;MI:0007- anti tag coimmunoprecipitation;14519844;14.04,20.01.10,20.09.07,70.03;"The ESCRT-III complex is required for multivesicular bodies (MVBs) formation and sorting of endosomal cargo proteins into MVBs. The MVB pathway mediates delivery of transmembrane proteins into the lumen of the lysosome for degradation. The ESCRT-III complex is probably involved in the concentration of MVB cargo. In the ESCRT-III complex, it probably serves as an acceptor for ESCRT-II complex on endosomal membranes. In case of infection, the HIV-1 virus takes advantage of the ESCRT-III complex for budding and exocytic cargos of viral proteins.";"";""
1187;ESCRT-II complex;;Human;Q96H20,Q9BRG1,Q86VN1;11267,84313,51028;MI:0007- anti tag coimmunoprecipitation;14519844;14.04,20.01.10,20.09.07,70.03;"The ESCRT-II complex is required for multivesicular bodies (MVBs) formation and sorting of endosomal cargo proteins into MVBs. The MVB pathway mediates delivery of transmembrane proteins into the lumen of the lysosome for degradation. The ESCRT-II complex is probably involved in the recruitment of the ESCRT-III complex.";"";""
1188;SMRT core complex; TBL1-SMRT-HDAC3 complex;Human;O15379,Q9Y618,O60907;8841,9612,6907;MI:0004- affinity chromatography technologies | MI:0069- mass spectrometry studies of complexes | MI:0019- coimmunoprecipitation;10809664;10.01.09.05,11.02.03.04.03,14.07.04,30.01.09.08,30.01.11,42.10.03,70.10;"HDAC3 did not interact directly with TBL1. However, addition of SMRT to the mixture of HDAC3 and TBL1 allowed formation of a stable TBL1-SMRT-HDAC3 complex in vitro, suggesting that SMRT mediates the association of TBL1 and HDAC3 in a single complex in vivo.";"TBL1 is involved in deafness.";""
1189;DNA double-strand break end-joining complex;;Human;P49917,P49959,O60934,Q92878,Q13426,P13010,P12956;3981,4361,4683,10111,7518,7520,2547;MI:0091- chromatography technologies | MI:0071- molecular sieving;11809878;10.01.05.01,16.03.01,32.01.09,70.10;"";"";""
1190;NCBP-NIP1 complex;;Human;Q09161,Q96P71;4686,63941;MI:0018- two hybrid;7478990;16.03.03,18.02,70.10;"";"";""
1191;RNA pol II containing coactivator complex Tat-SF;;Human;P50750,O43719,P19338,P24928,O00267;1025,27336,4691,5430,6829;MI:0071- molecular sieving | MI:0019- coimmunoprecipitation;10393184;11.02.03.04,16.03.01,70.10;"All fractions with Tat stimulatory activity contained these components as well as CDK9.";"";""
1192;ESCRT-I complex;;Human;Q99816,Q9UK41,A5D8V6;7251,51160,55048;MI:0007- anti tag coimmunoprecipitation;15509564;14.04,20.01.10,20.09.07,70.03,70.07;"ESCRT-I is one of three defined protein complexes in the class E vacuolar protein sorting (VPS) pathway required for the sorting of ubiquitinated transmembrane proteins into internal vesicles of multivesicular bodies.";"";""
1193;Rap1 complex;;Human;P49959,P09874,Q92878,Q15554,Q9NYB0,P13010,P12956;4361,142,10111,7014,54386,7520,2547;MI:0007- anti tag coimmunoprecipitation;15100233;16.03.01,32.01.09,42.10.03,70.10;"This complex is responsible for proper maintenance of telomere length and structure. Rad50, Mre11 and Ku86 are recruited to Rap1 independent of TRF2. PARP1, however, most likely interacts with Rap1 through TRF2.";"";""
1194;E2F-6 complex; E2F6.com-1 complex;Human;O75461,Q9H9B1,Q96KQ7,O75712,Q969R5,P61244,Q8IWI9,Q9BYE7,Q06587,Q99496,Q14186,Q8IY57;1876,79813,10919,2707,83746,4149,23269,84108,6015,6045,7027,10138;MI:0007- anti tag coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;12004135;11.02.03.04.03,14.07.09,16.03.01,70.10;"The E2F-6 complex occupies target promoters like E2F binding elements and contains chromatin modifiers such as histone methyltransferases. Data suggest that these chromatin modifiers contribute to silencing of E2F- and Myc-responsive genes in quiescent cells.";"";""
1195;Exon junction complex (mRNA splicing-dependent);;Human;Q6P2Q9,Q8IYB3;10594,10250;MI:0029- cosedimentation through density gradients | MI:0019- coimmunoprecipitation | MI:0430- nucleic acid uv cross-linking assay;10809668;11.04.03.01,16.03.03,70.10;"The results indicate that splicing alters the complement of proteins associated with exon-exon junctions regardless of the nature of the photoreactive group, the position of this group relative to the exon-exon junction, or the exact sequence of the 5' exon, even though changing the position or the nature of the photoreactive group can affect exactly which proteins are detected by this method.";"";"At the time of annotation, the additional members p50 and p20 of the protein complex remained unidentified. "
1196;RAD51C-XRCC3 complex;;Human;O43502,O43542;5889,7517;MI:0004- affinity chromatography technologies | MI:0018- two hybrid;11331762;10.01.05.01,10.01.05.03,16.03.01,16.19.03,32.01.09,70.10,77.03.01.01.01;"Rad51C protein alone catalyzes homologous pairing, suggesting that Rad51C is the catalytic subunit of the complex. The DNA-binding activity of Rad51C-Xrcc3 complex drastically decreases in the absence of Xrcc3, indicating that Xrcc3 is important for the DNA binding activity of the complex.";"";""
1197;TRF1-TIN2 complex;;Human;Q96AP0,Q9NUX5,P54274,Q15554,Q9NYB0,Q9BSI4;65057,25913,7013,7014,54386,26277;MI:0007- anti tag coimmunoprecipitation;15181449;16.03.01,42.10.03,70.10;"PTOP binds to the carboxyl terminus of POT1 and recruits it to telomeres.";"";""
1198;TIN2 complex;;Human;Q96AP0,Q9NUX5,Q15554,Q9BSI4;65057,25913,7014,26277;MI:0226- ion exchange chromatography | MI:0071- molecular sieving;15181449;16.03.01,42.10.03,70.10;"This complex regulates telomere length. PTOP binds to the carboxyl terminus of POT1 and recruits it to telomeres.";"";""
1199;Oligosaccharyltransferase complex (Stt3A variant); OST complex;Human;P61803,P39656,Q9H0U3,P04843,P04844,P46977;1603,1650,84061,6184,6185,3703;MI:0028- cosedimentation in solution | MI:0226- ion exchange chromatography;12887896;14.07.02.02,70.07;"Oligosaccharyltransferase (OST) is an integral membrane protein that catalyzes N-linked glycosylation of nascent proteins in the lumen of the endoplasmic reticulum. Genomes of most multicellular eukaryotes encode two homologs of Stt3p and mammals express two homologs of Ost3p. Tissue and cell type-specific differences in expression of the Stt3p homologs suggest that the enzymatic properties of oligosaccharyltransferase are regulated in eukaryotes to respond to alterations in glycoprotein flux through the secretory pathway and may contribute to tissue-specific glycan heterogeneity.  Iag2 appears to be weakly associated with the OST complex and dissociates from the other subunits at various stages during enzyme purification.";"";""
1200;Oligosaccharyltransferase complex (Stt3B variant);OST complex;Human;P61803,P39656,Q9H0U3,P04843,P04844,Q8TCJ2,Q13454;1603,1650,84061,6184,6185,201595,7991;MI:0028- cosedimentation in solution | MI:0226- ion exchange chromatography;12887896;14.07.02.02,70.07;"Oligosaccharyltransferase (OST) is an integral membrane protein that catalyzes N-linked glycosylation of nascent proteins in the lumen of the endoplasmic reticulum. Genomes of most multicellular eukaryotes encode two homologs of Stt3p and mammals express two homologs of Ost3p. Tissue and cell type-specific differences in expression of the Stt3p homologs suggest that the enzymatic properties of oligosaccharyltransferase are regulated in eukaryotes to respond to alterations in glycoprotein flux through the secretory pathway and may contribute to tissue-specific glycan heterogeneity.  Tusc3 and Iag2 appear to be weakly associated with the OST complex and dissociate from the other subunits at various stages during enzyme purification.";"";""
1201;TRF1-TIN2 complex;;Human;Q96AP0,Q9NUX5,P54274,Q9BSI4;65057,25913,7013,26277;MI:0007- anti tag coimmunoprecipitation;15231715;16.03.01,42.10.03,70.10;"This complex regulates telomere length.";"";""
1202;TRF1 telomere length regulation complex;;Human;P54274,Q9BSI4,O95271;7013,26277,8658;MI:0006- anti bait coimmunoprecipitation;15133513;42.10.03,70.10;"Inhibition of TRF1 by tankyrase 1 is controlled by TIN2.";"";""
1203;Oligosaccharyltransferase OSTC-I;;Dog;P61803,Q9NRP0,Q05052,Q8N6L1,P04843,P04844,P46977;1603,58505,404012,200185,6184,6185,3703;MI:0069- mass spectrometry studies of complexes | MI:0028- cosedimentation in solution | MI:0276- blue native page;15835887;14.07.02.02,70.07;"Oligosaccharyltransferase (OST) catalyzes the cotranslational transfer of high-mannose sugars to nascent polypeptides during N-linked glycosylation in the rough endoplasmic reticulum lumen. ";"";"Since several proteins from dog were not available in the UniProt database at the time of annotation, the orthologous human proteins were used."
1204;Rap1 complex;;Human;Q96AP0,Q9NUX5,Q92878,P54274,Q15554,Q9NYB0,Q9BSI4;65057,25913,10111,7013,7014,54386,26277;MI:0007- anti tag coimmunoprecipitation;15316005;16.03.01,42.10.03,70.10;"TIN2 was found to bind TRF1 and TRF2 simultaneously, showing that TIN2 can link these telomeric proteins. This connection appeared to stabilize TRF2 on the telomeres as the treatment of cells with TIN2 small interfering RNA resulted in a decreased presence of TRF2 and hRap1 at chromosome ends. Only 5-10% of the endogenous TRF1 could be recovered in association with the hRap1 complex.";"";""
1205;TRF2-Rap1 complex III;;Human;Q15554,Q9NYB0;7014,54386;MI:0071- molecular sieving;15316005;16.03.01,42.10.03,70.10;"The TRF2 complex is primarily involved in telomere protection and contains the TRF2 interacting partner human (h)Rap1 as well as several factors involved in the DNA damage response.";"";""
1206;TRF-Rap1 complex I, 2MD;;Human;Q9NUX5,P54274,Q15554,Q9NYB0,Q9BSI4,O95271;25913,7013,7014,54386,26277,8658;MI:0071- molecular sieving;15316005;16.03.01,42.10.03,70.10;"";"";""
1207;TRF2-Rap1 complex II;;Human;Q9NUX5,Q15554,Q9NYB0,Q9BSI4;25913,7014,54386,26277;MI:0071- molecular sieving;15316005;16.03.01,42.10.03,70.10;"";"";""
1208;Oligosaccharyltransferase OSTC-II;;Dog;P61803,Q9NRP0,Q05052,Q8N6L1,P04843,P04844,P38377,P60467,P60058,P46977;1603,58505,404012,200185,6184,6185,404006,404018,404017,3703;MI:0069- mass spectrometry studies of complexes | MI:0028- cosedimentation in solution | MI:0276- blue native page;15835887;14.07.02.02,70.07;"Oligosaccharyltransferase (OST) catalyzes the cotranslational transfer of high-mannose sugars to nascent polypeptides during N-linked glycosylation in the rough endoplasmic reticulum lumen. ";"";"Since several proteins from dog were not available in the UniProt database at the time of annotation, the orthologous human proteins were used."
1209;Oligosaccharyltransferase OSTC-III;;Dog;P61803,Q9NRP0,Q05052,Q8N6L1,P04843,P04844,P38377,P60467,P16967,Q9UNL2,P46977;1603,58505,404012,200185,6184,6185,404006,404018,403951,6747,3703;MI:0069- mass spectrometry studies of complexes | MI:0028- cosedimentation in solution | MI:0276- blue native page;15835887;14.07.02.02,70.07;"Oligosaccharyltransferase (OST) catalyzes the cotranslational transfer of high-mannose sugars to nascent polypeptides during N-linked glycosylation in the rough endoplasmic reticulum lumen. ";"";"Since several proteins from dog were not available in the UniProt database at the time of annotation, the orthologous human proteins were used."
1210;Sec61-Sec62-Sec63 complex;;Bovine;P60468,Q3T104,Q99442,Q9UGP8,(Q5EA68,Q2KHX4);10952,615778,7095,11231,(505064,614128);MI:0019- coimmunoprecipitation;10799540;20.01.10,20.03.01,20.09.05,70.07;"The Sec61-Sec62-Sec63 complex plays a crucial role in the insertion of secretory and membrane polypeptides into the ER. It is required for assembly of membrane and secretory proteins. The complex is thightly associated with membrane-bound ribosomes, either directly or through adapter proteins. ";"";"Since bovine SEC61B,TLOC1 and  SEC63 were not available in the UniProt database at the time of annotation, the orthologous human proteins were used."
1211;Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1); CUL4AhR complex;Human;P35869,P27540,Q13620,Q16531,P62877,Q12788;196,405,8450,1642,9978,10607;MI:0007- anti tag coimmunoprecipitation;17392787;14.07.05,14.13.01.01,30.07,70.10;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. In the CUL4B(AhR) ubiquitin E3 ligase complex, ligand-activated dioxin receptor AhR acts as a substrate-specific adaptor component that targets sex steroid receptors for degradation. Thus, experiments uncover a function for AhR as an atypical component of the ubiquitin ligase complex and demonstrate a non-genomic signalling pathway in which fat-soluble ligands regulate target-protein-selective degradation through a ubiquitin ligase complex.";"";""
1212;SNARE complex (Stx4, Vamp8, Snap23);;Mouse;O09044,P70452,O70404;20619,20909,22320;MI:0019- coimmunoprecipitation | MI:0004- affinity chromatography technologies;15363411;20.09.07.27,20.09.16.09.05,77.03.11.07,77.03.11.09;"SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway. VAMP8/endobrevin  is a major player in regulated exocytosis of the exocrine pancreas (pancreatic acinar cells). It is enriched on the membrane of zymogen granules.";"";""
1213;SNARE complex (Stx4, Vamp2, Snap23);;Mouse;O09044,P70452,P63044;20619,20909,22318;MI:0004- affinity chromatography technologies;15363411;20.09.07.27,20.09.16.09.05,77.03.11.09;"SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.";"";""
1214;Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1);DCXhDET1-hCOP1 complex;Human;Q13619,Q16531,Q7L5Y6,P62877,Q8NHY2;8451,1642,55070,9978,64326;MI:0007- anti tag coimmunoprecipitation | MI:0069- mass spectrometry studies of complexes;14739464;14.07.05,14.13.01.01,30.07,70.10;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. Human DET1 (hDET1) promotes ubiquitination and degradation of the proto-oncogenic transcription factor c-Jun by assembling a multisubunit ubiquitin E3 ligase. Ablation of any subunit by RNA interference stabilized c-Jun and increased c-Jun-activated transcription.";"";""
1215;Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1);;Human;Q13616,Q969H0,P62877,P63208;8454,55294,9978,6500;MI:0019- coimmunoprecipitation;11585921;14.07.05,14.13.01.01,30.05.02.14,30.07;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. FBXW7 is an inhibitor of notch signaling that targets notch for ubiquitin-mediated protein degradation.";"";""
1216;Hspb2-Hspb3 complex;;Rat;O35878,Q9QZ58;161476,78951;MI:0071- molecular sieving | MI:0019- coimmunoprecipitation;10625651;16.01;"";"";""
1217;WRN-TRF2 complex;;Human;Q15554,Q14191;7014,7486;MI:0006- anti bait coimmunoprecipitation | MI:0096- pull down;12181313;10.01.02,40.20,42.10.03;"TRF2 interaction with WRN results in a stimulation of WRN-helicase activity.";"";""
1218;BLM-TRF2 complex;;Human;P54132,Q15554;641,7014;MI:0006- anti bait coimmunoprecipitation | MI:0096- pull down;12768206;10.01.02,40.20,42.10.03;"";"BLM is involved in Bloom syndrome (BS) (PMID:12444098).";""
1219;Tankyrin 1-tankyrin 2-TRF1 complex;;Human;P54274,O95271,Q9H2K2;7013,8658,80351;MI:0004- affinity chromatography technologies;12080061;42.10.03,70.10;"TRF1 binding allows tankyrase to regulate telomere dynamics. Mouse TRF1 lacks the binding motif for tankyrase.";"";""
1220;TRF2-Ku complex;;Human;Q15554,P13010,P12956;7014,7520,2547;MI:0018- two hybrid | MI:0019- coimmunoprecipitation;10984620;16.03.01,42.10.03,70.10;"";"";""
1221;TFIIA-TRF2 complex;;Human;P52655,P52657,Q15554;2957,2958,7014;MI:0007- anti tag coimmunoprecipitation;10570139;11.02.03.04,70.10;"TRF2-TFIIA complex is able to replace TBP or TFIID in basal or activated transcription from various RNA polymerase II promoters.";"";""
1222;Irs1-Grb2-Ptpn1 complex;;Rat;P62994,P35570,P20417;81504,25467,24697;MI:0019- coimmunoprecipitation;10660596;14.07.03,30.05.01.12.05;"The authors suggest that PTP1B and GRB2 may influence the steady-state capacity of IRS-1 to function as a phosphotyrosine scaffold and possibly affect the balance of postreceptor insulin signaling.";"";""
1223;H2AX complex, isolated from cells without IR exposure;;Human;P62158,P27797,Q9Y262,P16104,P62805,Q8N257,O43390,P11021,P06748,P11940,P05455,Q08945,Q9Y5B9;805,811,51386,3014,554313,128312,10236,3309,4869,26986,6741,6749,11198;MI:0004- affinity chromatography technologies | MI:0069- mass spectrometry studies of complexes;16522924;10.01.09.05,10.03.01.03,11.02.03.01.04,42.10.03,70.10;"";"";""
1224;Ubiquitin E3 ligase (BMI1, SPOP, CUL3);;Human;P35226,Q13618,O43791;648,8452,8405;MI:0019- coimmunoprecipitation;15897469;10.03.04.06,14.07.05,70.10;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. X inactivation involves the stable silencing of one of the two X chromosomes in XX female mammals. Initiation of this process occurs during early development and involves Xist (X-inactive-specific transcript) RNA coating and the recruitment of Polycomb repressive complex (PRC) 2 and PRC1 proteins. This recruitment results in an inactive state that is initially labile but is further locked in by epigenetic marks such as DNA methylation, histone hypoacetylation, and MACROH2A deposition. The ubiquitin E3 ligase consisting of SPOP and CULLIN3 is able to ubiquitinate the Polycomb group protein BMI1 and the variant histone H2AFY.";"";""
1225;Ubiquitin E3 ligase (H2AFY, SPOP, CUL3);;Human;Q13618,O75367,O43791;8452,9555,8405;MI:0019- coimmunoprecipitation;15897469;10.03.04.06,14.07.05,70.10;"Ubiquitin E3 ligases covalently attach ubiquitin to a lysine residue on a target protein. Polyubiquitination marks proteins for degradation by the proteasome. X inactivation involves the stable silencing of one of the two X chromosomes in XX female mammals. Initiation of this process occurs during early development and involves Xist (X-inactive-specific transcript) RNA coating and the recruitment of Polycomb repressive complex (PRC) 2 and PRC1 proteins. This recruitment results in an inactive state that is initially labile but is further locked in by epigenetic marks such as DNA methylation, histone hypoacetylation, and MACROH2A deposition. The ubiquitin E3 ligase consisting of SPOP and CULLIN3 is able to ubiquitinate the Polycomb group protein BMI1 and the variant histone H2AFY.";"";""
1226;H2AX complex I;;Human;P27797,Q7L2E3,P16104,Q8N257,P11021,P06748,P09874;811,22907,3014,128312,3309,4869,142;MI:0004- affinity chromatography technologies | MI:0069- mass spectrometry studies of complexes;16522924;10.01.05.01,10.01.09.05,10.03.01.03,11.02.03.01.04,32.01.09,42.10.03,70.10;"This complex has been isolated from cells after IR exposure and recovery for 30 minutes.";"";""
1227;H2AX complex II;;Human;P27797,P16989,P16104,P33778,Q99879,P62805,Q8N257,P11021,P06748,Q96EY7;811,8531,3014,3018,8342,554313,128312,3309,4869,55037;MI:0004- affinity chromatography technologies | MI:0069- mass spectrometry studies of complexes;16522924;10.01.05.01,10.01.09.05,10.03.01.03,11.02.03.01.04,32.01.09,42.10.03,70.10;"This complex has been isolated from cells after IR exposure and recovery for 2.5h.";"";""
1228;Epsin-clathrin complex;;Rat;O08838,P18484,P84092,O88339,Q05140;60668,81637,116563,117277,65178;MI:0096- pull down;10692452;20.09.18.09.01,70.03,77.03.01.01.01;"AP-2, clathrin, amphiphysin, eps15, and beta -arrestin, epsin form a multivalent protein network that probably influences the endocytic process.";"";""
1229;RACK1-containing mRNP complex;;Rat;P63245,Q9EPH8,Q6AY21,Q9JIR1;83427,171350,305240,266780;MI:0006- anti bait coimmunoprecipitation;12388589;12.07,16.03.03,34.03.01,70.02,77.03.01.01.01;"";"";""
1230;WINAC complex; WSTF containing complex;Human;O96019,O14497,Q9UIG0,Q13111,P51531,P51532,Q12824,Q92922,Q8TAQ2,Q96GM5,Q969G3,Q9Y5B9,Q02880,P11473;86,8289,9031,10036,6595,6597,6598,6599,6601,6602,6605,11198,7155,7421;MI:0004- affinity chromatography technologies | MI:0029- cosedimentation through density gradients | MI:0006- anti bait coimmunoprecipitation;12837248;10.01.03,10.01.09.05,10.03.01.01.05,11.02.03.04,16.01.01,42.10.03,70.10;"WINAC mediates the recruitment of unliganded VDR to VDR target sites in promoters, while subsequent binding of coregulators requires ligand binding.";"";""
1231;FIB-associated protein complex;;Human;Q07021,P22087,Q99873,O14744,Q71U36,Q9H4B7;708,2091,3276,10419,7846,81027;MI:0007- anti tag coimmunoprecipitation;14583623;11.04.01,11.06.01,12.01,70.10,77.03.07.01;"FIB-associated protein complexes contain a number of ribosomal proteins and potential trans-acting factors involved in ribosome biogenesis, and the complexes are dependent on RNA integrity.";"";""
1232;REST-CoREST-mSIN3A complex;;Human;Q9UKL0,Q13127,Q96ST3;23186,5978,25942;MI:0007- anti tag coimmunoprecipitation;10734093;11.02.03.04.03,41.05.13,43.03.13,45.03.17,70.10,73.03.13;"The REST-mSin3A association involves the NH(2)-terminal repressor domain of REST and the paired amphipathic helix 2 domain of mSin3A. REST forms complexes with endogenous mSin3A in mammalian cells, and both mSin3A and CoREST interact with REST in intact mammalian cells.";"";""
1233;CoREST-HDAC2 complex;;Human;Q92769,Q9UKL0;3066,23186;MI:0019- coimmunoprecipitation;11516394;10.01.09.05,11.02.03.04.03,14.07.04,42.10.03,70.10,73.03.13;"In the presence of REST, the CoREST/HDAC2 complex represses transcription of the Nav1.2 sodium channel gene.";"";""
1235;SNARE complex (Vamp2, Snap25, Stx1a, Syt1, Cplx1);;Rat;P63041,P60881,P32851,P21707,P63045;64832,25012,116470,25716,24803;MI:0029- cosedimentation through density gradients;10051208;20.09.07.27,20.09.16.09.05,77.03.01.01.01;"SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.";"";""
1236;SNARE complex (Vamp2, Snap25, Stx1a, Syt1, Cplx2);;Rat;P84087,P60881,P32851,P21707,P63045;116657,25012,116470,25716,24803;MI:0029- cosedimentation through density gradients;10051208;20.09.07.27,20.09.16.09.05,77.03.01.01.01;"SNARE (N-ethylmaleimide-sensitive factor attachment protein receptor) complexes are responsible for membrane fusion in the secretory pathway.";"";""
1237;BAF complex; SWI/SNF complex A;Human;O96019,O14497,P51531,P51532,Q12824,Q92922,Q8TAQ2,Q96GM5,Q969G3;86,8289,6595,6597,6598,6599,6601,6602,6605;MI:0004- affinity chromatography technologies | MI:0006- anti bait coimmunoprecipitation;11073988;10.01.09.05,11.02.03.04.01,16.03.01,42.10.03,70.10;"BAF250 confers specificity to the human BAF complex and may recruit the complex to its targets through either protein-DNA or protein-protein interactions.";"";"Another subunit of the complex was found in the analysis, which has not been further characterized: BAF110."
1238;PBAF complex (Polybromo- and BAF containing complex); SWI/SNF-B complex;Human;O96019,Q68CP9,Q86U86,P51532,Q12824,Q92922,Q8TAQ2,Q96GM5,Q969G3;86,196528,55193,6597,6598,6599,6601,6602,6605;MI:0004- affinity chromatography technologies | MI:0006- anti bait coimmunoprecipitation;11780067;10.01.09.05,11.02.03.04.01,16.03.01,30.01.09.08,30.01.11,42.10.03,70.10.03;"The chromatin-remodeling complex PBAF facilitates gene activation by assisting transcription machinery to gain access to targets on the chromosome. ";"";"Two other subunits of the complex were found in the analysis, which have not been further characterized: BAF110 and BAF240."
1239;EBAFb complex; ENL-associated BAF250b-containing SWI/SNF complex;Human;O96019,Q8NFD5,Q03111,P51532,Q12824,Q92922,Q8TAQ2,Q96GM5,Q92925,Q969G3;86,57492,4298,6597,6598,6599,6601,6602,6603,6605;MI:0006- anti bait coimmunoprecipitation | MI:0071- molecular sieving;12665591;10.01.09.05,11.02.03.04.01,16.03.01,42.10.03,70.10.03,73.03.07.02.01.02;"ENL associates and cooperates with SWI/SNF complexes to activate transcription of the promoter of HoxA7, a downstream target essential for oncogenic activity of ENL.";"";"Three other subunits of the complex were found in the analysis, which have not been further characterized: EBAF140, EBAF100 and EBAF70."
