###################################################################################################################################################################
#Enrichment results using 'Biological Process from Gene Ontology (GO)', created by dcGO Enrichment at 12/08/2016 12:58:36 (day/month/year hour:min:sec)
#Citation: Fang H, Gough J. (2012) dcGO: database of domain-centric ontologies on functions, phenotypes, diseases and more. Nucleic Acids Res (PubMed ID: 23161684)
###################################################################################################################################################################
#
#'GroupID' column: group id (by default 'Group' for single group);
#'GO ID' column: the identifier of ontological terms;
#'GO term' column: the name of ontological terms;
#'xxxx (four levels)' column: term specificity (only appear when using slim version of the ontology; 1 for highly general, 2 for general, 3 for specific, and 4 for highly specific);
#'Z-score' column: Z-score being calculated based on hypergeometric distribution;
#'P-value' column: P-value being calculated based on hypergeometric distribution;
#'FDR' column: FDR used to assess the statistical significance of term enrichments;
#'#Domains (Overlaps|Group|Term|Background)' column: the number of domains, i.e., 'Overlaps' for the number of domains in the input group but also being annotated by the term; 'Group' for the number of domains in the input group (also annotatable by the ontology); 'Term' for the number of domains being annotated by the term; 'Backgroud' for the number of domains that are annotatable by the ontology.
#'Annotated domains' column: a list of semicolon-separated domains in the input group but also being annotated by the term.
#
GroupID	GO ID	GO term	PFAM slim (four levels)	Z-score	P-value	FDR	#Domains (Overlaps|Group|Term|Background)	Annotated domains
Group	GO:0043269	regulation of ion transport	2	5.42	1.13e-05	6.13e-05	16|193|86|3527	PF00122;PF00169;PF00254;PF00341;PF00397;PF00435;PF00452;PF00514;PF00594;PF00622;PF00689;PF00690;PF00702;PF07653;PF12796;PF13903
Group	GO:0048638	regulation of developmental growth	2	5.46	1.45e-05	7.81e-05	14|193|69|3527	PF00019;PF00134;PF00179;PF00435;PF00611;PF00612;PF00622;PF00688;PF01064;PF01403;PF01437;PF03165;PF07679;PF13855
Group	GO:2000027	regulation of organ morphogenesis	2	5.49	1.69e-05	8.98e-05	13|193|61|3527	PF00019;PF00400;PF00452;PF00514;PF00610;PF00640;PF00688;PF00778;PF01064;PF02377;PF03165;PF07679;PF12796
Group	GO:0034762	regulation of transmembrane transport	2	5.28	1.94e-05	1.02e-04	15|193|80|3527	PF00019;PF00254;PF00341;PF00397;PF00514;PF00622;PF00688;PF00757;PF00778;PF01030;PF07653;PF12796;PF13716;PF13855;PF13903
Group	GO:0007346	regulation of mitotic cell cycle	2	5.14	2.08e-05	1.09e-04	17|193|100|3527	PF00019;PF00076;PF00130;PF00134;PF00341;PF00397;PF00452;PF00640;PF00688;PF02148;PF02177;PF07653;PF07679;PF12796;PF12895;PF12924;PF14324
Group	GO:0030900	forebrain development	2	5.22	2.27e-05	1.17e-04	15|193|81|3527	PF00019;PF00057;PF00640;PF00688;PF00757;PF01030;PF01064;PF02177;PF03165;PF03607;PF07645;PF07679;PF12924;PF13716;PF13855
Group	GO:0051494	negative regulation of cytoskeleton organization	2	5.68	2.35e-05	1.20e-04	10|193|38|3527	PF00241;PF00254;PF00400;PF00435;PF00514;PF00622;PF00643;PF07653;PF12348;PF12796
Group	GO:0007015	actin filament organization	2	5.34	2.45e-05	1.24e-04	13|193|63|3527	PF00241;PF00400;PF00611;PF00612;PF01064;PF01417;PF02181;PF02214;PF06367;PF06371;PF07653;PF10409;PF12796
Group	GO:0010564	regulation of cell cycle process	2	4.91	3.10e-05	1.55e-04	19|193|124|3527	PF00019;PF00076;PF00130;PF00134;PF00240;PF00341;PF00397;PF00400;PF00452;PF00514;PF00640;PF00688;PF01336;PF02148;PF02185;PF07679;PF12796;PF12895;PF14324
Group	GO:0045786	negative regulation of cell cycle	2	5.29	3.40e-05	1.68e-04	12|193|56|3527	PF00019;PF00134;PF00350;PF00397;PF00640;PF00688;PF01477;PF02148;PF07645;PF07653;PF07679;PF10409
Group	GO:0030031	cell projection assembly	2	5.21	4.11e-05	2.01e-04	12|193|57|3527	PF00169;PF00341;PF00400;PF00581;PF00610;PF00612;PF00778;PF01833;PF02377;PF03133;PF03607;PF07719
Group	GO:0042981	regulation of apoptotic process	2	4.47	5.66e-05	2.66e-04	28|193|236|3527	PF00019;PF00024;PF00082;PF00130;PF00169;PF00240;PF00341;PF00397;PF00452;PF00514;PF00594;PF00640;PF00643;PF00688;PF00757;PF01030;PF01064;PF01335;PF01585;PF07653;PF07679;PF08246;PF10277;PF10409;PF12763;PF13716;PF13855;PF13920
Group	GO:0044265	cellular macromolecule catabolic process	2	4.55	5.72e-05	2.67e-04	24|193|187|3527	PF00082;PF00098;PF00134;PF00179;PF00226;PF00240;PF00397;PF00400;PF00452;PF00622;PF00643;PF00789;PF01909;PF02148;PF02214;PF02825;PF02845;PF03256;PF03828;PF07707;PF12895;PF13589;PF13646;PF13920
Group	GO:0016569	covalent chromatin modification	2	4.71	6.05e-05	2.80e-04	18|193|119|3527	PF00076;PF00130;PF00134;PF00179;PF00254;PF00397;PF00400;PF00583;PF00622;PF01753;PF02148;PF05033;PF06325;PF07719;PF11717;PF12796;PF13831;PF13832
Group	GO:0051051	negative regulation of transport	2	4.99	7.03e-05	3.21e-04	12|193|60|3527	PF00019;PF00130;PF00397;PF00400;PF00611;PF00622;PF00688;PF01064;PF01833;PF04055;PF12796;PF13716
Group	GO:0051216	cartilage development	2	5.16	7.49e-05	3.40e-04	10|193|43|3527	PF00019;PF00052;PF00053;PF00057;PF00093;PF00688;PF01064;PF03165;PF07645;PF07679
Group	GO:0008285	negative regulation of cell proliferation	2	4.70	7.92e-05	3.57e-04	16|193|100|3527	PF00019;PF00350;PF00514;PF00688;PF00786;PF00969;PF01753;PF02145;PF02709;PF03165;PF06297;PF07679;PF07719;PF10409;PF13716;PF13733
Group	GO:0030705	cytoskeleton-dependent intracellular transport	2	4.97	1.13e-04	4.99e-04	10|193|45|3527	PF00169;PF00400;PF00435;PF00612;PF00989;PF01217;PF02177;PF07719;PF12473;PF12924
Group	GO:0051050	positive regulation of transport	2	4.58	1.21e-04	5.32e-04	15|193|93|3527	PF00019;PF00040;PF00076;PF00169;PF00341;PF00397;PF00400;PF00452;PF00594;PF00688;PF00969;PF04144;PF12796;PF13091;PF13855
Group	GO:0001822	kidney development	2	4.68	1.24e-04	5.40e-04	13|193|73|3527	PF00019;PF00025;PF00240;PF00341;PF00400;PF00452;PF00612;PF00651;PF00688;PF07679;PF07707;PF08246;PF13716
Group	GO:0030155	regulation of cell adhesion	2	4.57	1.43e-04	6.15e-04	14|193|84|3527	PF00019;PF00093;PF00130;PF00169;PF00341;PF00612;PF00651;PF00688;PF01064;PF07645;PF07653;PF07679;PF10409;PF13716
Group	GO:0007369	gastrulation	2	4.70	1.68e-04	7.09e-04	11|193|56|3527	PF00019;PF00025;PF00076;PF00130;PF00435;PF00583;PF00688;PF00778;PF01064;PF03165;PF06297
Group	GO:0000278	mitotic cell cycle	2	4.24	2.16e-04	8.93e-04	18|193|131|3527	PF00019;PF00130;PF00134;PF00179;PF00400;PF00452;PF00581;PF00688;PF00780;PF01336;PF01833;PF02148;PF02177;PF07679;PF12348;PF12895;PF12924;PF14324
Group	GO:0031110	regulation of microtubule polymerization or depolymerization	2	4.88	2.35e-04	9.51e-04	8|193|32|3527	PF00025;PF00254;PF00435;PF00514;PF00622;PF00643;PF12348;PF12796
Group	GO:0050890	cognition	2	4.56	2.34e-04	9.51e-04	11|193|58|3527	PF00057;PF00122;PF00397;PF00689;PF00690;PF00702;PF01699;PF02177;PF07653;PF12924;PF13716
Group	GO:0007283	spermatogenesis	2	4.40	2.49e-04	9.96e-04	13|193|78|3527	PF00179;PF00226;PF00240;PF00350;PF00452;PF00612;PF00651;PF00684;PF00780;PF01753;PF07679;PF12796;PF13091
Group	GO:0012501	programmed cell death	2	4.16	2.47e-04	9.96e-04	19|193|144|3527	PF00027;PF00130;PF00240;PF00452;PF00514;PF00651;PF00757;PF00786;PF00989;PF01030;PF01335;PF02177;PF07653;PF08246;PF10409;PF12924;PF13716;PF13855;PF13920
Group	GO:0036075	replacement ossification	2	5.21	2.65e-04	1.04e-03	6|193|18|3527	PF00019;PF00052;PF00053;PF00057;PF00688;PF07679
Group	GO:0044092	negative regulation of molecular function	2	4.09	2.97e-04	1.15e-03	19|193|146|3527	PF00076;PF00134;PF00169;PF00254;PF00397;PF00400;PF00452;PF00581;PF00594;PF00688;PF01585;PF02145;PF02148;PF07525;PF07653;PF09324;PF12796;PF13716;PF13920
Group	GO:0007018	microtubule-based movement	2	4.42	3.19e-04	1.23e-03	11|193|60|3527	PF00169;PF00400;PF00435;PF00612;PF00989;PF01217;PF02177;PF03133;PF07719;PF12473;PF12924
Group	GO:0032880	regulation of protein localization	2	4.29	3.22e-04	1.23e-03	13|193|80|3527	PF00019;PF00514;PF00622;PF00688;PF00757;PF00778;PF00969;PF01030;PF04055;PF04144;PF12796;PF13716;PF13855
Group	GO:0034621	cellular macromolecular complex subunit organization	2	4.01	3.21e-04	1.23e-03	21|193|171|3527	PF00019;PF00025;PF00076;PF00130;PF00134;PF00169;PF00179;PF00241;PF00400;PF00583;PF00611;PF00688;PF01064;PF01585;PF02181;PF03165;PF06325;PF06367;PF06371;PF07679;PF07719
Group	GO:0032844	regulation of homeostatic process	2	4.34	3.29e-04	1.25e-03	12|193|70|3527	PF00019;PF00057;PF00179;PF00254;PF00388;PF00452;PF00622;PF00688;PF00969;PF03226;PF12796;PF13716
Group	GO:0001568	blood vessel development	2	4.12	3.90e-04	1.46e-03	15|193|103|3527	PF00019;PF00093;PF00169;PF00341;PF00618;PF00640;PF00688;PF01064;PF01403;PF01437;PF01833;PF07645;PF07679;PF12796;PF13716
Group	GO:0072507	divalent inorganic cation homeostasis	2	4.22	4.32e-04	1.60e-03	12|193|72|3527	PF00122;PF00130;PF00254;PF00388;PF00452;PF00622;PF00689;PF00690;PF00702;PF01699;PF02177;PF12924
Group	GO:0007219	Notch signaling pathway	2	4.54	4.55e-04	1.68e-03	8|193|35|3527	PF00400;PF01370;PF01417;PF01833;PF01843;PF02825;PF07645;PF12796
Group	GO:0001701	in utero embryonic development	2	4.32	4.71e-04	1.71e-03	10|193|53|3527	PF00169;PF00341;PF00640;PF00757;PF00989;PF01030;PF01064;PF01417;PF03165;PF07679
Group	GO:0050776	regulation of immune response	2	4.01	4.68e-04	1.71e-03	16|193|116|3527	PF00057;PF00130;PF00169;PF00179;PF00240;PF00388;PF00611;PF00651;PF00969;PF01476;PF04055;PF07534;PF07645;PF07679;PF08246;PF13855
Group	GO:0072347	response to anesthetic	2	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00052;PF00053;PF00057;PF07679
Group	GO:0045199	maintenance of epithelial cell apical/basal polarity	2	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00052;PF00053;PF00057;PF07679
Group	GO:0008213	protein alkylation	2	4.40	4.86e-04	1.75e-03	9|193|44|3527	PF00076;PF00134;PF00400;PF00622;PF01753;PF05033;PF06325;PF07719;PF12796
Group	GO:0040017	positive regulation of locomotion	2	4.25	5.51e-04	1.87e-03	10|193|54|3527	PF00019;PF00053;PF00055;PF00093;PF00130;PF00169;PF00341;PF00688;PF07679;PF08246
Group	GO:0045596	negative regulation of cell differentiation	2	3.93	5.69e-04	1.93e-03	16|193|118|3527	PF00019;PF00098;PF00514;PF00688;PF00778;PF00780;PF01064;PF01403;PF01417;PF02177;PF03165;PF07645;PF07679;PF12796;PF12924;PF13716
Group	GO:0006898	receptor-mediated endocytosis	2	4.56	5.83e-04	1.95e-03	7|193|28|3527	PF00040;PF00057;PF00169;PF00350;PF00397;PF00611;PF07645
Group	GO:0048511	rhythmic process	2	4.18	6.42e-04	2.06e-03	10|193|55|3527	PF00019;PF00027;PF00076;PF00098;PF00452;PF00583;PF00688;PF00989;PF07679;PF13716
Group	GO:0032970	regulation of actin filament-based process	2	4.18	6.42e-04	2.06e-03	10|193|55|3527	PF00130;PF00169;PF00241;PF00400;PF00610;PF00611;PF00786;PF02181;PF07653;PF12796
Group	GO:0050678	regulation of epithelial cell proliferation	2	4.18	6.42e-04	2.06e-03	10|193|55|3527	PF00019;PF00130;PF00341;PF00514;PF00688;PF00757;PF01030;PF01064;PF03165;PF07679
Group	GO:0009725	response to hormone stimulus	2	3.82	6.48e-04	2.07e-03	18|193|143|3527	PF00019;PF00045;PF00130;PF00169;PF00388;PF00413;PF00452;PF00514;PF00640;PF00688;PF00757;PF01030;PF01064;PF02218;PF07525;PF07653;PF10409;PF13855
Group	GO:0080135	regulation of cellular response to stress	2	3.98	6.65e-04	2.11e-03	13|193|86|3527	PF00040;PF00169;PF00179;PF00397;PF00452;PF00640;PF00778;PF00780;PF00786;PF01753;PF01843;PF07653;PF13855
Group	GO:0045926	negative regulation of growth	2	4.23	6.87e-04	2.17e-03	9|193|46|3527	PF00019;PF00226;PF00611;PF00622;PF00640;PF00643;PF00688;PF01403;PF10409
Group	GO:0051046	regulation of secretion	2	3.89	7.45e-04	2.33e-03	14|193|98|3527	PF00019;PF00027;PF00040;PF00169;PF00610;PF00618;PF00622;PF00688;PF00969;PF01064;PF01833;PF02214;PF04055;PF04144
Group	GO:0043069	negative regulation of programmed cell death	2	3.82	7.98e-04	2.48e-03	15|193|110|3527	PF00019;PF00130;PF00169;PF00341;PF00452;PF00594;PF00688;PF00757;PF01030;PF07653;PF08246;PF10277;PF12763;PF13855;PF13920
Group	GO:0009416	response to light stimulus	2	3.78	8.28e-04	2.56e-03	16|193|122|3527	PF00057;PF00076;PF00098;PF00122;PF00134;PF00226;PF00400;PF00452;PF00689;PF00690;PF00702;PF00989;PF02177;PF12924;PF13716;PF13855
Group	GO:0030111	regulation of Wnt receptor signaling pathway	2	4.04	8.61e-04	2.62e-03	10|193|57|3527	PF00019;PF00057;PF00400;PF00514;PF00612;PF00688;PF00778;PF02825;PF07679;PF12796
Group	GO:0001738	morphogenesis of a polarized epithelium	2	4.32	9.14e-04	2.68e-03	7|193|30|3527	PF00053;PF00130;PF00514;PF00612;PF00651;PF01843;PF06297
Group	GO:0030003	cellular cation homeostasis	2	3.75	9.67e-04	2.82e-03	15|193|112|3527	PF00122;PF00130;PF00254;PF00388;PF00400;PF00452;PF00622;PF00689;PF00690;PF00702;PF01496;PF01699;PF02177;PF02225;PF12924
Group	GO:0006357	regulation of transcription from RNA polymerase II promoter	2	3.61	9.86e-04	2.86e-03	20|193|173|3527	PF00019;PF00400;PF00435;PF00514;PF00651;PF00688;PF00989;PF01833;PF02177;PF02201;PF03165;PF04762;PF07645;PF07679;PF08711;PF12796;PF12924;PF13716;PF13854;PF13920
Group	GO:0033365	protein localization to organelle	2	3.71	1.06e-03	3.07e-03	15|193|113|3527	PF00019;PF00025;PF00226;PF00240;PF00350;PF00397;PF00435;PF00514;PF00688;PF02145;PF03810;PF04695;PF07645;PF08389;PF12796
Group	GO:0030855	epithelial cell differentiation	2	3.86	1.10e-03	3.17e-03	11|193|69|3527	PF00019;PF00024;PF00130;PF00514;PF00612;PF00640;PF00688;PF01064;PF03165;PF07645;PF07679
Group	GO:0016337	cell-cell adhesion	2	4.00	1.11e-03	3.18e-03	9|193|49|3527	PF00122;PF00169;PF00514;PF00688;PF00689;PF00690;PF00702;PF07679;PF13855
Group	GO:0008038	neuron recognition	2	4.36	1.15e-03	3.27e-03	6|193|23|3527	PF00435;PF00651;PF01437;PF02177;PF07679;PF12924
Group	GO:0045165	cell fate commitment	2	3.68	1.23e-03	3.48e-03	14|193|103|3527	PF00019;PF00076;PF00130;PF00435;PF00651;PF00688;PF00989;PF01064;PF01465;PF03165;PF07645;PF07653;PF07679;PF10409
Group	GO:0048732	gland development	2	3.74	1.29e-03	3.59e-03	12|193|81|3527	PF00122;PF00341;PF00514;PF00702;PF00757;PF00989;PF01030;PF01403;PF01553;PF07679;PF10409;PF13716
Group	GO:0001817	regulation of cytokine production	2	3.69	1.44e-03	3.92e-03	12|193|82|3527	PF00019;PF00076;PF00130;PF00240;PF00622;PF00651;PF00688;PF00969;PF04055;PF04144;PF12796;PF13855
Group	GO:0045927	positive regulation of growth	2	3.78	1.49e-03	3.98e-03	10|193|61|3527	PF00133;PF00169;PF00612;PF00757;PF00989;PF01030;PF01064;PF03165;PF12796;PF13716
Group	GO:0010942	positive regulation of cell death	2	3.55	1.52e-03	4.06e-03	15|193|117|3527	PF00019;PF00169;PF00240;PF00397;PF00452;PF00514;PF00643;PF00688;PF01335;PF01585;PF07653;PF07679;PF08246;PF10409;PF13716
Group	GO:0030001	metal ion transport	2	3.49	1.66e-03	4.39e-03	16|193|130|3527	PF00027;PF00122;PF00153;PF00254;PF00388;PF00622;PF00651;PF00689;PF00690;PF00702;PF01699;PF01833;PF02214;PF02225;PF07707;PF12796
Group	GO:0002684	positive regulation of immune system process	2	3.52	1.66e-03	4.40e-03	15|193|118|3527	PF00057;PF00130;PF00169;PF00179;PF00240;PF00388;PF00611;PF00651;PF00969;PF01476;PF04055;PF05790;PF07534;PF07645;PF13855
Group	GO:0043244	regulation of protein complex disassembly	2	4.09	1.83e-03	4.75e-03	6|193|25|3527	PF00241;PF00435;PF00514;PF00622;PF00643;PF12348
Group	GO:0060348	bone development	2	3.81	1.92e-03	4.91e-03	8|193|43|3527	PF00019;PF00052;PF00053;PF00057;PF00622;PF00688;PF07645;PF07679
Group	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	3.81	1.92e-03	4.91e-03	8|193|43|3527	PF00019;PF00093;PF00683;PF00688;PF01064;PF03165;PF07645;PF12796
Group	GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	2	3.81	1.92e-03	4.91e-03	8|193|43|3527	PF00019;PF00341;PF00397;PF00683;PF00688;PF01064;PF03165;PF07645
Group	GO:0017038	protein import	2	3.66	1.91e-03	4.91e-03	10|193|63|3527	PF00019;PF00226;PF00400;PF00514;PF00688;PF02145;PF03810;PF04695;PF07645;PF12796
Group	GO:0051052	regulation of DNA metabolic process	2	3.59	1.98e-03	5.04e-03	11|193|74|3527	PF00019;PF00134;PF00179;PF00341;PF00651;PF00688;PF01336;PF07679;PF12171;PF12756;PF12895
Group	GO:0034220	ion transmembrane transport	2	3.60	2.16e-03	5.37e-03	10|193|64|3527	PF00027;PF00122;PF00153;PF00452;PF00622;PF00690;PF00702;PF01699;PF02214;PF12796
Group	GO:0007548	sex differentiation	2	3.54	2.22e-03	5.48e-03	11|193|75|3527	PF00019;PF00076;PF00098;PF00134;PF00400;PF00452;PF00651;PF00688;PF00989;PF01064;PF07679
Group	GO:0006836	neurotransmitter transport	2	3.73	2.24e-03	5.51e-03	8|193|44|3527	PF00122;PF00130;PF00169;PF00640;PF00690;PF01217;PF01417;PF12763
Group	GO:0045893	positive regulation of transcription, DNA-dependent	2	3.29	2.55e-03	6.23e-03	17|193|148|3527	PF00019;PF00400;PF00435;PF00514;PF00688;PF00757;PF00989;PF01030;PF01833;PF02177;PF03165;PF07645;PF08210;PF09816;PF12796;PF12924;PF13716
Group	GO:0070482	response to oxygen levels	2	3.58	2.59e-03	6.30e-03	9|193|55|3527	PF00019;PF00045;PF00341;PF00413;PF00643;PF00688;PF00989;PF02145;PF13716
Group	GO:0043122	regulation of I-kappaB kinase/NF-kappaB cascade	2	3.65	2.60e-03	6.32e-03	8|193|45|3527	PF00122;PF00179;PF00240;PF00689;PF00690;PF00702;PF12796;PF13920
Group	GO:0019216	regulation of lipid metabolic process	2	3.43	3.07e-03	7.26e-03	10|193|67|3527	PF00019;PF00098;PF00169;PF00341;PF00400;PF00688;PF07653;PF07679;PF07719;PF12697
Group	GO:0060485	mesenchyme development	2	3.45	3.33e-03	7.84e-03	9|193|57|3527	PF00019;PF00688;PF00757;PF01030;PF01064;PF01403;PF01833;PF07645;PF07679
Group	GO:0048705	skeletal system morphogenesis	2	3.50	3.46e-03	8.09e-03	8|193|47|3527	PF00019;PF00052;PF00053;PF00057;PF00688;PF03165;PF07645;PF07679
Group	GO:0048285	organelle fission	2	3.33	3.82e-03	8.88e-03	10|193|69|3527	PF00134;PF00350;PF00400;PF00452;PF00780;PF02148;PF05033;PF12348;PF12895;PF13920
Group	GO:0072511	divalent inorganic cation transport	2	3.33	3.82e-03	8.88e-03	10|193|69|3527	PF00122;PF00254;PF00388;PF00622;PF00689;PF00690;PF00702;PF01699;PF01833;PF12796
Group	GO:0055065	metal ion homeostasis	2	3.24	3.88e-03	8.99e-03	12|193|92|3527	PF00122;PF00130;PF00254;PF00388;PF00452;PF00622;PF00689;PF00690;PF00702;PF02177;PF02225;PF12924
Group	GO:0016055	Wnt receptor signaling pathway	2	3.53	3.90e-03	9.01e-03	7|193|38|3527	PF00057;PF00435;PF00514;PF00610;PF00778;PF02377;PF07707
Group	GO:0045765	regulation of angiogenesis	2	3.43	3.96e-03	9.10e-03	8|193|48|3527	PF00093;PF00130;PF00169;PF00341;PF00643;PF07645;PF08246;PF13716
Group	GO:0051325	interphase	2	3.27	4.25e-03	9.54e-03	10|193|70|3527	PF00019;PF00134;PF00452;PF00581;PF00688;PF01336;PF01833;PF02177;PF12924;PF14324
Group	GO:0045822	negative regulation of heart contraction	3	8.39	2.68e-06	1.80e-05	5|193|6|3527	PF00122;PF00169;PF00689;PF00690;PF00702
Group	GO:0051897	positive regulation of protein kinase B signaling cascade	3	7.34	3.26e-06	2.15e-05	7|193|14|3527	PF00019;PF00594;PF00688;PF00757;PF01030;PF07653;PF12763
Group	GO:0007601	visual perception	3	6.39	7.25e-06	4.38e-05	9|193|27|3527	PF00027;PF00053;PF00055;PF00350;PF00415;PF00612;PF03607;PF07719;PF13385
Group	GO:0032468	Golgi calcium ion homeostasis	3	8.32	8.70e-06	5.03e-05	4|193|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0032472	Golgi calcium ion transport	3	8.32	8.70e-06	5.03e-05	4|193|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0048840	otolith development	3	8.32	8.70e-06	5.03e-05	4|193|4|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0002026	regulation of the force of heart contraction	3	7.17	9.13e-06	5.18e-05	6|193|11|3527	PF00122;PF00169;PF00689;PF00690;PF00702;PF01699
Group	GO:0002028	regulation of sodium ion transport	3	6.75	9.90e-06	5.53e-05	7|193|16|3527	PF00122;PF00169;PF00397;PF00435;PF00689;PF00690;PF00702
Group	GO:0050920	regulation of chemotaxis	3	6.49	1.61e-05	8.59e-05	7|193|17|3527	PF00019;PF00341;PF00688;PF01403;PF01437;PF01833;PF07653
Group	GO:0033135	regulation of peptidyl-serine phosphorylation	3	7.10	2.28e-05	1.17e-04	5|193|8|3527	PF00019;PF00169;PF00452;PF00688;PF00786
Group	GO:0008542	visual learning	3	6.46	3.09e-05	1.55e-04	6|193|13|3527	PF00122;PF00689;PF00690;PF00702;PF02177;PF12924
Group	GO:0055071	manganese ion homeostasis	3	7.33	4.17e-05	2.01e-04	4|193|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0051238	sequestering of metal ion	3	7.33	4.17e-05	2.01e-04	4|193|5|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0051017	actin filament bundle assembly	3	5.69	4.63e-05	2.22e-04	8|193|26|3527	PF00611;PF00612;PF02181;PF02214;PF06367;PF06371;PF07653;PF12796
Group	GO:0008358	maternal determination of anterior/posterior axis, embryo	3	6.16	5.16e-05	2.46e-04	6|193|14|3527	PF00076;PF00622;PF00651;PF01064;PF07525;PF13091
Group	GO:0045667	regulation of osteoblast differentiation	3	5.82	5.56e-05	2.63e-04	7|193|20|3527	PF00019;PF00093;PF00514;PF00688;PF01064;PF03165;PF07645
Group	GO:0006275	regulation of DNA replication	3	5.40	8.38e-05	3.75e-04	8|193|28|3527	PF00019;PF00134;PF00341;PF00688;PF01336;PF12171;PF12756;PF12895
Group	GO:0060491	regulation of cell projection assembly	3	5.45	1.11e-04	4.94e-04	7|193|22|3527	PF00130;PF00612;PF00786;PF02181;PF06367;PF06371;PF12796
Group	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3	5.64	1.25e-04	5.43e-04	6|193|16|3527	PF00019;PF00169;PF00341;PF00688;PF07653;PF07679
Group	GO:0007173	epidermal growth factor receptor signaling pathway	3	5.28	1.53e-04	6.52e-04	7|193|23|3527	PF00019;PF00130;PF00169;PF00688;PF00757;PF01030;PF07645
Group	GO:0048640	negative regulation of developmental growth	3	5.84	1.64e-04	6.97e-04	5|193|11|3527	PF00019;PF00611;PF00622;PF00688;PF01403
Group	GO:0007309	oocyte axis specification	3	5.42	1.85e-04	7.75e-04	6|193|17|3527	PF00076;PF00130;PF00622;PF00651;PF07525;PF13091
Group	GO:0017145	stem cell division	3	5.12	2.06e-04	8.55e-04	7|193|24|3527	PF00019;PF00076;PF00130;PF00640;PF00688;PF01064;PF03165
Group	GO:0010770	positive regulation of cell morphogenesis involved in differentiation	3	6.02	2.67e-04	1.04e-03	4|193|7|3527	PF00019;PF00514;PF00688;PF03165
Group	GO:0006828	manganese ion transport	3	6.02	2.67e-04	1.04e-03	4|193|7|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0007254	JNK cascade	3	5.21	2.65e-04	1.04e-03	6|193|18|3527	PF00240;PF00640;PF00780;PF00786;PF01843;PF07653
Group	GO:0007050	cell cycle arrest	3	5.02	3.70e-04	1.40e-03	6|193|19|3527	PF00019;PF00350;PF00397;PF00640;PF00688;PF07645
Group	GO:0035265	organ growth	3	5.24	4.18e-04	1.56e-03	5|193|13|3527	PF00019;PF00688;PF07679;PF12796;PF14324
Group	GO:0010717	regulation of epithelial to mesenchymal transition	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00019;PF00514;PF00688;PF03165
Group	GO:0000186	activation of MAPKK activity	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00019;PF00688;PF00780;PF07653
Group	GO:0050772	positive regulation of axonogenesis	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF01403;PF01437;PF07679;PF13855
Group	GO:0010594	regulation of endothelial cell migration	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00019;PF00130;PF00341;PF00688
Group	GO:0060972	left/right pattern formation	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00400;PF00612;PF05033;PF12796
Group	GO:0050918	positive chemotaxis	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00019;PF00341;PF00688;PF02145
Group	GO:0009624	response to nematode	3	5.54	5.12e-04	1.75e-03	4|193|8|3527	PF00122;PF00689;PF00690;PF00702
Group	GO:0006885	regulation of pH	3	4.84	5.05e-04	1.75e-03	6|193|20|3527	PF00122;PF00400;PF00689;PF00690;PF00702;PF01496
Group	GO:0001666	response to hypoxia	3	4.31	5.80e-04	1.95e-03	9|193|45|3527	PF00019;PF00045;PF00341;PF00413;PF00643;PF00688;PF00989;PF02145;PF13716
Group	GO:0007266	Rho protein signal transduction	3	4.98	6.22e-04	2.02e-03	5|193|14|3527	PF00169;PF00435;PF00612;PF00651;PF02185
Group	GO:0045834	positive regulation of lipid metabolic process	3	4.44	7.34e-04	2.30e-03	7|193|29|3527	PF00019;PF00169;PF00341;PF00688;PF07653;PF07679;PF12697
Group	GO:0009648	photoperiodism	3	5.15	8.81e-04	2.62e-03	4|193|9|3527	PF00076;PF00098;PF00400;PF00989
Group	GO:0045186	zonula adherens assembly	3	5.15	8.81e-04	2.62e-03	4|193|9|3527	PF00130;PF00169;PF00435;PF07653
Group	GO:0007176	regulation of epidermal growth factor-activated receptor activity	3	5.15	8.81e-04	2.62e-03	4|193|9|3527	PF01585;PF02177;PF07525;PF12924
Group	GO:0002040	sprouting angiogenesis	3	5.15	8.81e-04	2.62e-03	4|193|9|3527	PF00019;PF00341;PF00688;PF12796
Group	GO:0048009	insulin-like growth factor receptor signaling pathway	3	5.15	8.81e-04	2.62e-03	4|193|9|3527	PF00169;PF00757;PF01030;PF02145
