GeneId	Symbol	Normal_transcript	Tumor_transcript	Normal_protein	Tumor_protein	Annotation	DriverAnnotation	NotNoise	IsModel	IsFunctional	Driver	SpecificDriver	Druggable	CDS_Normal	CDS_Tumor	CDS_change	UTR_change	Patients_affected
27163	NAAA	uc003hja.2	uc010iiz.1	Q02083-2	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8330T
27163	NAAA	uc003hjb.2	uc003hjc.3	Q02083	Q02083-2	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8345T
9670	IPO13	uc001ckx.2	uc001cky.2	O94829	None	Nothing	d1	1	1	1	0	0	0	1	1	1	1	8409T,8404T
22806	IKZF3	uc002htd.2	uc002hsw.2	Q9UKT9-7	Q9UKT9-3	ANATOMICAL_STRUCTURE_DEVELOPMENT,BIOPOLYMER_METABOLIC_PROCESS,MESODERM_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,ORGAN_DEVELOPMENT,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_GENE_EXPRESSION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_RNA_METABOLIC_PROCESS,REGULATION_OF_TRANSCRIPTION,REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT,REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,SYSTEM_DEVELOPMENT,TISSUE_DEVELOPMENT,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	d1	0	1	1	0	0	0	1	1	1	0	8329T
22806	IKZF3	uc010cwf.2	uc010cwe.2	Q9UKT9-11	Q9UKT9-13	ANATOMICAL_STRUCTURE_DEVELOPMENT,BIOPOLYMER_METABOLIC_PROCESS,MESODERM_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,ORGAN_DEVELOPMENT,REGULATION_OF_CELLULAR_METABOLIC_PROCESS,REGULATION_OF_GENE_EXPRESSION,REGULATION_OF_METABOLIC_PROCESS,REGULATION_OF_NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,REGULATION_OF_RNA_METABOLIC_PROCESS,REGULATION_OF_TRANSCRIPTION,REGULATION_OF_TRANSCRIPTIONDNA_DEPENDENT,REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,SYSTEM_DEVELOPMENT,TISSUE_DEVELOPMENT,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	d1	0	0	1	0	0	0	1	1	1	0	8434T
80298	MTERFD3	uc001tmf.1	uc001tmh.1	Q49AM1	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8404T,8431T
613037	LOC613037	uc010vel.1	uc010vem.1	None	None	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8424T
613037	LOC613037	uc010vem.1	uc010vel.1	None	None	Nothing	Nothing	0	0	0	0	0	0	1	1	0	1	8423T
113230	LOC113230	uc002mxy.2	uc002mxz.2	None	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8345T
113230	LOC113230	uc002mxz.2	uc002mxy.2	None	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8329T
79877	DCAKD	uc010daa.1	uc010dab.1	Q8WVC6	Q8WVC6	Nothing	Nothing	1	1	0	0	0	0	1	1	0	1	8425T,8436T
23033	DOPEY1	uc011dyy.1	uc010kbl.1	None	None	HALLMARK_PROTEIN_SECRETION	Nothing	1	1	0	0	0	0	1	1	1	0	8423T,8429T
7225	TRPC6	uc001pgk.3	uc009ywy.2	Q9Y210	Q9Y210-2	CATION_TRANSPORT,ESTABLISHMENT_OF_LOCALIZATION,ION_TRANSPORT,TRANSPORT	d1	1	1	0	0	0	0	1	1	1	0	8421T,8407T
7984	ARHGEF5	uc003wel.2	uc003wek.2	Q12774	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8431T,8476T
10940	POP1	uc003yij.3	uc003yik.2	Q99575	Q99575	BIOPOLYMER_CATABOLIC_PROCESS,BIOPOLYMER_METABOLIC_PROCESS,CATABOLIC_PROCESS,CELLULAR_CATABOLIC_PROCESS,CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS,MACROMOLECULE_CATABOLIC_PROCESS,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,RNA_CATABOLIC_PROCESS,RNA_METABOLIC_PROCESS,TRNA_METABOLIC_PROCESS	Nothing	1	1	0	0	0	0	1	1	0	1	8415T,8425T
653677	SEC1	uc010ema.2	uc002pka.2	None	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8432T
653677	SEC1	uc010xzw.1	uc010ema.2	None	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8403T
672	BRCA1	uc002idc.1	uc010cza.2	None	None	HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_E2F_TARGETS	driver	0	1	1	1	0	1	1	1	1	1	8434T
672	BRCA1	uc010whl.1	uc010cza.2	P38398-3	None	HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_E2F_TARGETS	driver	0	0	1	1	0	1	1	1	1	1	8423T
5195	PEX14	uc001arn.2	uc009vmv.2	O75381	None	HALLMARK_ADIPOGENESIS,HALLMARK_PEROXISOME,HALLMARK_UV_RESPONSE_DN	Nothing	1	1	1	0	0	0	1	1	1	1	8436T,8323T
10113	PREB	uc002rix.1	uc002riy.1	Q9HCU5	None	HALLMARK_ADIPOGENESIS,HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Nothing	1	1	1	0	0	0	1	1	1	1	8327T,8476T
4883	NPR3	uc003jhv.2	uc003jhu.2	P17342	P17342-2	ANATOMICAL_STRUCTURE_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,ORGAN_DEVELOPMENT,SKELETAL_DEVELOPMENT,SYSTEM_DEVELOPMENT	Nothing	0	1	0	0	0	0	1	1	1	0	8431T
4883	NPR3	uc003jhv.2	uc011cnz.1	P17342	P17342-3	ANATOMICAL_STRUCTURE_DEVELOPMENT,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,ORGAN_DEVELOPMENT,SKELETAL_DEVELOPMENT,SYSTEM_DEVELOPMENT	Nothing	0	0	1	0	0	0	1	1	1	1	8336T
5371	PML	uc002aww.1	uc002awx.2	None	None	HALLMARK_G2M_CHECKPOINT,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_INTERFERON_GAMMA_RESPONSE	driver	0	1	1	1	0	1	1	1	1	1	8432T
5371	PML	uc010ule.1	uc002awx.2	None	None	HALLMARK_G2M_CHECKPOINT,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_INTERFERON_GAMMA_RESPONSE	driver	0	0	1	1	0	1	1	1	1	1	8326T
71	ACTG1	uc002kal.1	uc002kai.1	P63261	None	HALLMARK_APICAL_JUNCTION,HALLMARK_CHOLESTEROL_HOMEOSTASIS	driver	1	1	1	1	0	0	1	1	1	1	8476T,8404T
51495	PTPLAD1	uc002apc.2	uc010uiw.1	Q9P035	None	ACTIVATION_OF_JNK_ACTIVITY,ACTIVATION_OF_MAPK_ACTIVITY,INTRACELLULAR_SIGNALING_CASCADE,I_KAPPAB_KINASE_NF_KAPPAB_CASCADE,JNK_CASCADE,MAPKKK_CASCADE_GO_0000165,POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,POSITIVE_REGULATION_OF_JNK_ACTIVITY,POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,PROTEIN_KINASE_CASCADE,REGULATION_OF_CATALYTIC_ACTIVITY,REGULATION_OF_JNK_ACTIVITY,REGULATION_OF_KINASE_ACTIVITY,REGULATION_OF_MAP_KINASE_ACTIVITY,REGULATION_OF_MOLECULAR_FUNCTION,REGULATION_OF_PROTEIN_KINASE_ACTIVITY,REGULATION_OF_TRANSFERASE_ACTIVITY,SIGNAL_TRANSDUCTION,SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY	Nothing	1	1	1	0	0	0	1	1	1	0	8476T,8409T
9332	CD163	uc001qta.3	uc001qsz.3	Q86VB7-3	Q86VB7	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8339T,8431T
23542	MAPK8IP2	uc003bmx.2	uc003bmy.2	None	None	HALLMARK_UV_RESPONSE_UP	d1	1	1	1	0	0	0	1	1	1	1	8403T,8425T
90586	LOC90586	uc002ibw.1	uc002ibx.2	None	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8342T,8329T
9791	PTDSS1	uc003yht.1	uc003yhu.1	P48651	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8404T,8409T
100128788	LOC100128788	uc010uwg.1	uc002cri.1	None	None	Nothing	Nothing	1	1	0	0	0	0	0	0	0	1	8332T,8339T
1580	CYP4B1	uc001cqn.3	uc010omk.1	P13584-2	None	HALLMARK_ADIPOGENESIS	Nothing	0	1	1	0	0	0	1	1	1	1	8423T
1580	CYP4B1	uc010oml.1	uc010omk.1	None	None	HALLMARK_ADIPOGENESIS	Nothing	0	0	1	0	0	0	1	1	1	1	8425T
26580	BSCL2	uc001nup.2	uc001nuq.1	Q96G97	Q96G97	Nothing	Nothing	0	0	0	0	0	0	1	1	0	1	8327T
26580	BSCL2	uc001nuq.1	uc009yod.2	Q96G97	Q96G97-4	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8329T
6183	MRPS12	uc002okd.2	uc002okc.2	O15235	O15235	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Nothing	1	1	0	0	0	0	1	1	0	1	8334T,8411T
1201	CLN3	uc002dpo.2	uc002dpm.2	Q13286	None	AMINE_TRANSPORT,AMINO_ACID_TRANSPORT,AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,APOPTOSIS_GO,CARBOXYLIC_ACID_TRANSPORT,CATION_HOMEOSTASIS,CELLULAR_CATION_HOMEOSTASIS,CELLULAR_HOMEOSTASIS,CELLULAR_LIPID_METABOLIC_PROCESS,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,CELLULAR_PROTEIN_METABOLIC_PROCESS,CELL_DEVELOPMENT,CERAMIDE_METABOLIC_PROCESS,CHEMICAL_HOMEOSTASIS,ESTABLISHMENT_OF_LOCALIZATION,GLYCOLIPID_METABOLIC_PROCESS,GLYCOPROTEIN_CATABOLIC_PROCESS,GLYCOPROTEIN_METABOLIC_PROCESS,GLYCOSPHINGOLIPID_METABOLIC_PROCESS,HOMEOSTATIC_PROCESS,ION_HOMEOSTASIS,LIPID_METABOLIC_PROCESS,LYSOSOME_ORGANIZATION_AND_BIOGENESIS,MEMBRANE_LIPID_METABOLIC_PROCESS,MEMBRANE_ORGANIZATION_AND_BIOGENESIS,MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,NEGATIVE_REGULATION_OF_APOPTOSIS,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,ORGANIC_ACID_TRANSPORT,PHOSPHOLIPID_METABOLIC_PROCESS,PROGRAMMED_CELL_DEATH,PROTEIN_FOLDING,PROTEIN_METABOLIC_PROCESS,RECEPTOR_MEDIATED_ENDOCYTOSIS,REGULATION_OF_APOPTOSIS,REGULATION_OF_BIOLOGICAL_QUALITY,REGULATION_OF_CELLULAR_PH,REGULATION_OF_DEVELOPMENTAL_PROCESS,REGULATION_OF_PH,REGULATION_OF_PROGRAMMED_CELL_DEATH,SPHINGOID_METABOLIC_PROCESS,SPHINGOLIPID_METABOLIC_PROCESS,TRANSPORT,VACUOLE_ORGANIZATION_AND_BIOGENESIS,VESICLE_MEDIATED_TRANSPORT	Nothing	0	1	1	0	0	0	1	1	1	1	8327T
1201	CLN3	uc002dpo.2	uc010vcv.1	Q13286	None	AMINE_TRANSPORT,AMINO_ACID_TRANSPORT,AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,APOPTOSIS_GO,CARBOXYLIC_ACID_TRANSPORT,CATION_HOMEOSTASIS,CELLULAR_CATION_HOMEOSTASIS,CELLULAR_HOMEOSTASIS,CELLULAR_LIPID_METABOLIC_PROCESS,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,CELLULAR_PROTEIN_METABOLIC_PROCESS,CELL_DEVELOPMENT,CERAMIDE_METABOLIC_PROCESS,CHEMICAL_HOMEOSTASIS,ESTABLISHMENT_OF_LOCALIZATION,GLYCOLIPID_METABOLIC_PROCESS,GLYCOPROTEIN_CATABOLIC_PROCESS,GLYCOPROTEIN_METABOLIC_PROCESS,GLYCOSPHINGOLIPID_METABOLIC_PROCESS,HOMEOSTATIC_PROCESS,ION_HOMEOSTASIS,LIPID_METABOLIC_PROCESS,LYSOSOME_ORGANIZATION_AND_BIOGENESIS,MEMBRANE_LIPID_METABOLIC_PROCESS,MEMBRANE_ORGANIZATION_AND_BIOGENESIS,MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,NEGATIVE_REGULATION_OF_APOPTOSIS,NEGATIVE_REGULATION_OF_BIOLOGICAL_PROCESS,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,ORGANIC_ACID_TRANSPORT,PHOSPHOLIPID_METABOLIC_PROCESS,PROGRAMMED_CELL_DEATH,PROTEIN_FOLDING,PROTEIN_METABOLIC_PROCESS,RECEPTOR_MEDIATED_ENDOCYTOSIS,REGULATION_OF_APOPTOSIS,REGULATION_OF_BIOLOGICAL_QUALITY,REGULATION_OF_CELLULAR_PH,REGULATION_OF_DEVELOPMENTAL_PROCESS,REGULATION_OF_PH,REGULATION_OF_PROGRAMMED_CELL_DEATH,SPHINGOID_METABOLIC_PROCESS,SPHINGOLIPID_METABOLIC_PROCESS,TRANSPORT,VACUOLE_ORGANIZATION_AND_BIOGENESIS,VESICLE_MEDIATED_TRANSPORT	Nothing	0	0	1	0	0	0	1	1	1	1	8404T
649	BMP1	uc003xbg.2	uc003xbi.2	P13497	None	HALLMARK_APICAL_JUNCTION,HALLMARK_COAGULATION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Nothing	0	0	1	0	0	0	1	0	1	1	8327T
649	BMP1	uc003xbi.2	uc003xbb.2	None	P13497-2	HALLMARK_APICAL_JUNCTION,HALLMARK_COAGULATION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Nothing	0	0	1	0	0	0	0	1	1	1	8422T
3161	HMMR	uc003lzg.2	uc011dem.1	O75330-2	O75330-4	HALLMARK_E2F_TARGETS,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS	d1	0	1	1	0	0	0	1	1	1	1	8431T
3161	HMMR	uc011dem.1	uc003lzg.2	O75330-4	O75330-2	HALLMARK_E2F_TARGETS,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS	d1	0	0	1	0	0	0	1	1	1	1	8433T
1845	DUSP3	uc002ied.3	uc002ief.1	P51452	None	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Nothing	1	1	1	0	0	0	1	1	1	1	8476T,8404T
65065	NBEAL1	uc002uzq.3	uc002uzs.3	None	None	Nothing	Nothing	0	1	0	0	0	0	1	1	1	1	8429T
65065	NBEAL1	uc002uzt.3	uc002uzs.3	Q6ZS30	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8422T
8459	TPST2	uc003acx.2	uc003acv.2	O60704	O60704	HALLMARK_HYPOXIA	Nothing	1	1	0	0	0	0	1	1	0	1	8476T,8404T
1315	COPB1	uc001mlg.2	uc001mlh.2	P53618	P53618	HALLMARK_PROTEIN_SECRETION	d1	0	1	0	0	0	0	1	1	0	1	8436T
1315	COPB1	uc001mlh.2	uc001mlg.2	P53618	P53618	HALLMARK_PROTEIN_SECRETION	d1	0	0	0	0	0	0	1	1	0	1	8403T
6618	SNAPC2	uc002mix.1	uc002miw.1	None	Q13487	BIOPOLYMER_METABOLIC_PROCESS,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	Nothing	1	1	1	0	0	0	0	1	1	1	8436T,8326T
57727	NCOA5	uc002xre.2	uc002xrc.2	Q9HCD5	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8476T,8404T
51093	C1orf66	uc001fpv.2	uc001fpu.2	None	Q96FB5	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8436T,8419T
3131	HLF	uc002iug.1	uc010dce.1	Q16534	Q16534-2	BIOPOLYMER_METABOLIC_PROCESS,MULTICELLULAR_ORGANISMAL_DEVELOPMENT,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_METABOLIC_PROCESS,RNA_BIOSYNTHETIC_PROCESS,RNA_METABOLIC_PROCESS,TRANSCRIPTION,TRANSCRIPTION_DNA_DEPENDENT,TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	driver	1	1	1	1	0	0	1	1	1	1	8409T,8327T
26059	ERC2	uc003dhr.1	uc003dhp.1	None	None	Nothing	Nothing	0	1	1	0	0	0	1	0	1	1	8415T
26059	ERC2	uc003dhr.1	uc003dhq.1	None	None	Nothing	Nothing	0	0	1	0	0	0	1	0	1	1	8429T
79671	NLRX1	uc001pvu.2	uc001pvw.2	Q86UT6	Q86UT6	Nothing	Nothing	1	1	0	0	0	0	1	1	0	1	8332T,8336T
284100	LOC284100	uc002hon.1	uc002hom.1	None	None	Nothing	Nothing	1	1	0	0	0	0	0	0	0	1	8330T,8423T
8310	ACOX3	uc010idk.2	uc003glc.3	O15254	O15254	HALLMARK_XENOBIOTIC_METABOLISM	Nothing	1	1	0	0	0	0	1	1	0	1	8476T,8327T
100128327	BET3L	uc003pww.2	uc003pwx.2	Q5T215-2	Q5T215-2	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8423T
100128327	BET3L	uc003pwx.2	uc003pww.2	Q5T215-2	Q5T215-2	Nothing	Nothing	0	0	0	0	0	0	1	1	0	1	8432T
51192	CKLF	uc002eow.2	uc002eou.2	Q9UBR5	Q9UBR5-2	BEHAVIOR,CELLULAR_LOCALIZATION,CELL_MIGRATION,CELL_PROLIFERATION_GO_0008283,ESTABLISHMENT_OF_CELLULAR_LOCALIZATION,ESTABLISHMENT_OF_LOCALIZATION,IMMUNE_SYSTEM_PROCESS,LEUKOCYTE_CHEMOTAXIS,LEUKOCYTE_MIGRATION,LOCOMOTORY_BEHAVIOR,RESPONSE_TO_CHEMICAL_STIMULUS,RESPONSE_TO_EXTERNAL_STIMULUS,SECRETION,SECRETION_BY_CELL,SECRETORY_PATHWAY,TRANSPORT	Nothing	1	1	1	0	0	0	1	1	1	0	8422T,8415T
23469	PHF3	uc003pep.1	uc011dxs.1	Q92576	None	HALLMARK_UV_RESPONSE_DN	Nothing	0	1	1	0	0	0	1	1	1	1	8403T
23469	PHF3	uc011dxs.1	uc003pep.1	None	Q92576	HALLMARK_UV_RESPONSE_DN	Nothing	0	0	1	0	0	0	1	1	1	1	8325T
4846	NOS3	uc003wif.2	uc011kuy.1	None	None	Nothing	d1	1	1	1	0	0	0	1	1	1	1	8409T,8338T
51256	TBC1D7	uc003nam.2	uc003nal.2	Q9P0N9	Q9P0N9	Nothing	Nothing	0	1	0	0	0	0	1	1	0	1	8346T
51256	TBC1D7	uc003nam.2	uc003nao.2	Q9P0N9	Q9P0N9-2	Nothing	Nothing	0	0	0	0	0	0	1	1	1	1	8404T
90594	ZNF439	uc002msr.2	uc002mss.2	None	Q8NDP4	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8426T,8409T
4008	LMO7	uc001vjt.1	uc001vjx.1	None	None	Nothing	Nothing	1	1	1	0	0	0	1	0	1	1	8346T,8409T
114883	OSBPL9	uc001csy.2	uc001cta.2	Q96SU4-5	Q96SU4-3	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8439T,8409T
7594	ZNF43	uc002nqj.2	uc002nqk.2	P17038	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8409T
7594	ZNF43	uc002nqm.2	uc002nqk.2	P17038-2	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8433T
10455	PECI	uc003mwd.2	uc003mwf.2	None	O75521	HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_PEROXISOME	Nothing	1	1	1	0	0	0	1	1	1	1	8336T,8432T
58499	ZNF462	uc004bcz.2	uc004bdb.1	Q96JM2	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8404T
58499	ZNF462	uc004bcz.2	uc010mto.2	Q96JM2	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8338T
286410	ATP11C	uc004faz.2	uc004fax.2	Q8NB49	None	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8433T
286410	ATP11C	uc004fba.2	uc004fax.2	Q8NB49-3	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8426T
152877	FAM53A	uc011bve.1	uc010ibw.2	Q6NSI3	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8407T,8324T
10486	CAP2	uc003ncb.2	uc011djb.1	P40123	None	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_UV_RESPONSE_DN	driver	0	1	1	1	0	0	1	1	1	0	8422T
10486	CAP2	uc003ncb.2	uc011djd.1	P40123	None	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_UV_RESPONSE_DN	driver	0	0	1	1	0	0	1	1	1	0	8326T
134266	GRPEL2	uc003lqj.2	uc011dca.1	Q8TAA5	None	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8409T,8433T
64768	IPPK	uc004asl.1	uc004ask.1	Q9H8X2	None	ALCOHOL_METABOLIC_PROCESS,CARBOHYDRATE_METABOLIC_PROCESS,CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,PHOSPHORYLATION	Nothing	1	1	1	0	0	0	1	1	1	1	8404T,8327T
79810	PTCD2	uc003kcb.2	uc011csg.1	Q8WV60	None	HALLMARK_KRAS_SIGNALING_UP	Nothing	1	1	1	0	0	0	1	1	1	1	8404T,8422T
10401	PIAS3	uc001eoc.1	uc001eod.1	Q9Y6X2	None	HALLMARK_UV_RESPONSE_DN	d1	1	1	1	0	0	0	1	1	1	1	8476T,8327T
10554	AGPAT1	uc003oae.2	uc003oaf.2	Q99943	Q99943	BIOSYNTHETIC_PROCESS,CARBOXYLIC_ACID_METABOLIC_PROCESS,CELLULAR_BIOSYNTHETIC_PROCESS,CELLULAR_LIPID_METABOLIC_PROCESS,GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,LIPID_BIOSYNTHETIC_PROCESS,LIPID_METABOLIC_PROCESS,MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,MEMBRANE_LIPID_METABOLIC_PROCESS,ORGANIC_ACID_METABOLIC_PROCESS,PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,PHOSPHOLIPID_METABOLIC_PROCESS	Nothing	1	1	0	0	0	0	1	1	0	1	8439T,8476T
23275	POFUT2	uc002zhc.2	uc002zha.2	Q9Y2G5	None	Nothing	Nothing	1	1	1	0	0	0	1	0	1	1	8476T,8409T
80325	ABTB1	uc003ejt.2	uc003ejs.2	Q969K4	Q969K4-3	Nothing	d1	0	1	1	0	0	0	1	1	1	1	8324T
80325	ABTB1	uc003ejt.2	uc010hsm.2	Q969K4	None	Nothing	d1	0	0	1	0	0	0	1	1	1	1	8409T
9678	PHF14	uc003srz.2	uc003sry.1	None	O94880	Nothing	Nothing	0	1	1	0	0	0	1	1	1	1	8433T
9678	PHF14	uc011jxj.1	uc011jxi.1	O94880-2	None	Nothing	Nothing	0	0	1	0	0	0	1	1	1	1	8431T
6001	RGS10	uc001leg.2	uc001lee.2	O43665-3	O43665	Nothing	d1	1	1	1	0	0	0	1	1	1	1	8328T,8408T
1180	CLCN1	uc011ktc.1	uc003wcr.1	None	P35523	SYSTEM_PROCESS	Nothing	1	1	1	0	0	0	1	1	1	1	8341T,8323T
1290	COL5A2	uc002uqk.2	uc010frx.2	P05997	None	HALLMARK_ANGIOGENESIS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_UV_RESPONSE_DN	Nothing	1	1	1	0	0	0	1	1	1	1	8327T,8476T
115290	FBXO17	uc002okf.1	uc002okg.1	None	Q96EF6	Nothing	Nothing	0	1	0	0	0	0	1	1	1	1	8326T
115290	FBXO17	uc002okg.1	uc002okf.1	Q96EF6	None	Nothing	Nothing	0	0	0	0	0	0	1	1	1	1	8331T
729991	LOC729991	uc002nlq.2	uc002nlr.3	Q96FH0	Q96FH0-2	Nothing	Nothing	1	1	1	0	0	0	1	1	1	1	8421T,8404T
23309	SIN3B	uc002nez.1	uc010eaj.1	O75182-2	None	Nothing	d1	1	1	1	0	0	0	1	1	1	1	8409T,8476T
112	ADCY6	uc001rsj.3	uc001rsi.3	O43306	O43306-2	HALLMARK_ADIPOGENESIS,HALLMARK_DNA_REPAIR	d1	1	1	0	0	0	0	1	1	1	0	8404T,8476T
387357	THEMIS	uc003qbi.2	uc010kfb.2	Q8N1K5	Q8N1K5-2	Nothing	Nothing	0	1	0	0	0	0	1	1	1	1	8336T
387357	THEMIS	uc010kfb.2	uc003qbi.2	Q8N1K5-2	Q8N1K5	Nothing	Nothing	0	0	0	0	0	0	1	1	1	1	8434T
9991	ROD1	uc004bfy.2	uc011lwu.1	O95758-7	O95758-6	ANATOMICAL_STRUCTURE_DEVELOPMENT,ANATOMICAL_STRUCTURE_MORPHOGENESIS	Nothing	0	1	1	0	0	0	1	1	1	1	8424T
9991	ROD1	uc004bfz.2	uc011lwu.1	O95758-2	O95758-6	ANATOMICAL_STRUCTURE_DEVELOPMENT,ANATOMICAL_STRUCTURE_MORPHOGENESIS	Nothing	0	0	1	0	0	0	1	1	1	1	8333T
